,iter,ntrans,curvature,ediff,ediffmax
98,962.0,120.0,0.663,25.509,25.634
99,963.0,120.0,0.663,25.577,25.634
100,964.0,120.0,0.663,25.509,25.634
101,965.0,120.0,0.663,25.576,25.634
102,966.0,120.0,0.663,25.509,25.634
103,1039.0,130.0,0.497,29.233,29.296
104,1040.0,130.0,0.497,29.387,29.387
105,1041.0,130.0,0.497,29.691,29.691
106,1042.0,130.0,0.488,29.569,29.691
107,1043.0,130.0,0.488,29.627,29.691
108,1044.0,130.0,0.485,29.569,29.691
109,1045.0,130.0,0.485,29.627,29.691
110,1046.0,130.0,0.485,29.57,29.691
111,1119.0,140.0,0.205,32.887,32.946
112,1120.0,140.0,0.205,33.019,33.019
113,1121.0,140.0,0.205,33.262,33.262
114,1122.0,140.0,0.199,33.164,33.262
115,1123.0,140.0,0.199,33.204,33.262
116,1124.0,140.0,0.19,33.165,33.262
117,1125.0,140.0,0.19,33.203,33.262
118,1126.0,140.0,0.185,33.166,33.262
119,1199.0,150.0,-0.154,33.856,34.718
120,1200.0,150.0,-0.154,33.851,34.718
121,1201.0,150.0,-0.154,33.72,34.718
122,1202.0,150.0,-0.129,33.641,34.718
123,1203.0,150.0,-0.129,33.664,34.718
124,1204.0,150.0,-0.139,33.641,34.718
125,1205.0,150.0,-0.139,33.665,34.718
126,1206.0,150.0,-0.148,33.641,34.718
127,1279.0,160.0,0.03,33.965,34.718
128,1280.0,160.0,0.03,34.084,34.718
129,1281.0,160.0,0.03,34.297,34.718
130,1282.0,160.0,0.033,34.212,34.718
131,1283.0,160.0,0.033,34.242,34.718
132,1284.0,160.0,0.008,34.212,34.718
133,1285.0,160.0,0.008,34.244,34.718
134,1286.0,160.0,-0.015,34.213,34.718
135,1359.0,170.0,-0.347,32.987,34.718
136,1360.0,170.0,-0.347,32.954,34.718
137,1361.0,170.0,-0.347,32.824,34.718
138,1362.0,170.0,-0.331,32.763,34.718
139,1363.0,170.0,-0.331,32.798,34.718
140,1364.0,170.0,-0.354,32.763,34.718
141,1365.0,170.0,-0.354,32.801,34.718
142,1366.0,170.0,-0.372,32.764,34.718
143,1439.0,180.0,-0.291,31.041,34.718
144,1440.0,180.0,-0.291,31.016,34.718
145,1441.0,180.0,-0.291,30.888,34.718
146,1442.0,180.0,-0.347,30.834,34.718
147,1443.0,180.0,-0.347,30.859,34.718
148,1444.0,180.0,-0.36,30.834,34.718
149,1445.0,180.0,-0.36,30.86,34.718
150,1446.0,180.0,-0.374,30.834,34.718
151,1519.0,190.0,-0.269,29.052,34.718
152,1520.0,190.0,-0.269,29.024,34.718
153,1521.0,190.0,-0.269,28.885,34.718
154,1522.0,190.0,-0.206,28.841,34.718
155,1523.0,190.0,-0.206,28.851,34.718
156,1524.0,190.0,-0.215,28.841,34.718
157,1525.0,190.0,-0.215,28.852,34.718
158,1526.0,190.0,-0.227,28.841,34.718
159,1599.0,200.0,-0.198,27.235,34.718
160,1600.0,200.0,-0.198,27.208,34.718
161,1601.0,200.0,-0.198,27.09,34.718
162,1602.0,200.0,-0.139,27.045,34.718
163,1603.0,200.0,-0.139,27.061,34.718
164,1604.0,200.0,-0.148,27.045,34.718
165,1605.0,200.0,-0.148,27.062,34.718
166,1606.0,200.0,-0.161,27.045,34.718
167,1679.0,210.0,-1.077,25.423,34.718
168,1680.0,210.0,-1.077,25.353,34.718
169,1681.0,210.0,-1.077,25.195,34.718
170,1682.0,210.0,-0.89,25.173,34.718
171,1683.0,210.0,-0.89,25.195,34.718
172,1684.0,210.0,-0.913,25.173,34.718
173,1685.0,210.0,-0.913,25.196,34.718
174,1686.0,210.0,-0.932,25.174,34.718
175,1759.0,220.0,-1.092,23.162,34.718
176,1760.0,220.0,-1.092,23.101,34.718
177,1761.0,220.0,-1.092,22.947,34.718
178,1762.0,220.0,-1.27,22.929,34.718
179,1763.0,220.0,-1.27,22.943,34.718
180,1764.0,220.0,-1.293,22.929,34.718
181,1765.0,220.0,-1.293,22.943,34.718
182,1766.0,220.0,-1.313,22.93,34.718
183,1839.0,230.0,-0.591,20.961,34.718
184,1840.0,230.0,-0.591,20.914,34.718
185,1841.0,230.0,-0.591,20.766,34.718
186,1842.0,230.0,-0.524,20.751,34.718
187,1843.0,230.0,-0.524,20.751,34.718
188,1844.0,230.0,-0.527,20.75,34.718
189,1845.0,230.0,-0.527,20.752,34.718
190,1846.0,230.0,-0.532,20.75,34.718
191,1919.0,240.0,0.047,18.967,34.718
192,1920.0,240.0,0.047,19.008,34.718
193,1921.0,240.0,0.047,19.059,34.718
194,1922.0,240.0,0.588,19.037,34.718
195,1923.0,240.0,0.588,19.023,34.718
196,1924.0,240.0,0.556,19.035,34.718
197,1925.0,240.0,0.556,19.031,34.718
198,1926.0,240.0,0.525,19.034,34.718
199,1999.0,250.0,0.322,20.374,34.718
200,2000.0,250.0,0.322,20.456,34.718
201,2001.0,250.0,0.322,20.606,34.718
202,2002.0,250.0,0.358,20.546,34.718
203,2003.0,250.0,0.358,20.564,34.718
204,2004.0,250.0,0.331,20.546,34.718
205,2005.0,250.0,0.331,20.568,34.718
206,2006.0,250.0,0.294,20.546,34.718
207,2079.0,260.0,-0.116,21.59,34.718
208,2080.0,260.0,-0.116,21.571,34.718
209,2081.0,260.0,-0.116,21.498,34.718
210,2082.0,260.0,0.319,21.454,34.718
211,2083.0,260.0,0.319,21.466,34.718
212,2084.0,260.0,0.296,21.454,34.718
213,2085.0,260.0,0.296,21.47,34.718
214,2086.0,260.0,0.279,21.454,34.718
215,2159.0,270.0,0.121,23.269,34.718
216,2160.0,270.0,0.121,23.351,34.718
217,2161.0,270.0,0.121,23.519,34.718
218,2162.0,270.0,0.112,23.452,34.718
219,2163.0,270.0,0.112,23.489,34.718
220,2164.0,270.0,0.102,23.452,34.718
221,2165.0,270.0,0.102,23.489,34.718
222,2166.0,270.0,0.084,23.453,34.718
223,2239.0,280.0,0.327,24.603,34.718
224,2240.0,280.0,0.327,24.695,34.718
225,2241.0,280.0,0.327,24.859,34.718
226,2242.0,280.0,0.25,24.793,34.718
227,2243.0,280.0,0.25,24.817,34.718
228,2244.0,280.0,0.2,24.793,34.718
229,2245.0,280.0,0.2,24.82,34.718
230,2246.0,280.0,0.148,24.794,34.718
231,2319.0,290.0,0.081,26.708,34.718
232,2320.0,290.0,0.081,26.788,34.718
233,2321.0,290.0,0.081,26.95,34.718
234,2322.0,290.0,0.038,26.885,34.718
235,2323.0,290.0,0.038,26.917,34.718
236,2324.0,290.0,0.006,26.885,34.718
237,2325.0,290.0,0.006,26.922,34.718
238,2326.0,290.0,-0.027,26.886,34.718
239,2399.0,300.0,-1.691,25.982,34.718
240,2400.0,300.0,-1.691,25.909,34.718
241,2401.0,300.0,-1.691,25.768,34.718
242,2402.0,300.0,-1.629,25.749,34.718
243,2403.0,300.0,-1.629,25.775,34.718
244,2404.0,300.0,-1.66,25.75,34.718
245,2405.0,300.0,-1.66,25.779,34.718
246,2406.0,300.0,-1.686,25.751,34.718
247,2479.0,310.0,-1.948,23.875,34.718
248,2480.0,310.0,-1.948,23.807,34.718
249,2481.0,310.0,-1.948,23.661,34.718
250,2482.0,310.0,-1.964,23.657,34.718
251,2483.0,310.0,-1.964,23.665,34.718
252,2484.0,310.0,-1.969,23.657,34.718
253,2485.0,310.0,-1.969,23.666,34.718
254,2486.0,310.0,-1.974,23.657,34.718
255,2559.0,320.0,-1.655,21.826,34.718
256,2560.0,320.0,-1.655,21.766,34.718
257,2561.0,320.0,-1.655,21.627,34.718
258,2562.0,320.0,-1.612,21.625,34.718
259,2563.0,320.0,-1.612,21.626,34.718
260,2564.0,320.0,-1.611,21.625,34.718
261,2565.0,320.0,-1.611,21.628,34.718
262,2566.0,320.0,-1.612,21.625,34.718
263,2639.0,330.0,-1.319,19.885,34.718
264,2640.0,330.0,-1.319,19.829,34.718
265,2641.0,330.0,-1.319,19.698,34.718
266,2642.0,330.0,-1.296,19.696,34.718
267,2643.0,330.0,-1.296,19.698,34.718
268,2644.0,330.0,-1.297,19.696,34.718
269,2645.0,330.0,-1.297,19.699,34.718
270,2646.0,330.0,-1.298,19.696,34.718
271,2719.0,340.0,-1.325,18.073,34.718
272,2720.0,340.0,-1.325,18.017,34.718
273,2721.0,340.0,-1.325,17.896,34.718
274,2722.0,340.0,-1.353,17.894,34.718
275,2723.0,340.0,-1.353,17.899,34.718
276,2724.0,340.0,-1.356,17.894,34.718
277,2725.0,340.0,-1.356,17.9,34.718
278,2726.0,340.0,-1.36,17.894,34.718
279,2799.0,350.0,-1.939,16.412,34.718
280,2800.0,350.0,-1.939,16.357,34.718
281,2801.0,350.0,-1.939,16.247,34.718
282,2802.0,350.0,-2.013,16.248,34.718
283,2803.0,350.0,-2.013,16.254,34.718
284,2804.0,350.0,-2.014,16.248,34.718
285,2805.0,350.0,-2.014,16.254,34.718
286,2806.0,350.0,-2.016,16.248,34.718
287,2879.0,360.0,-2.69,14.896,34.718
288,2880.0,360.0,-2.69,14.853,34.718
289,2881.0,360.0,-2.69,14.753,34.718
290,2882.0,360.0,-2.722,14.753,34.718
291,2883.0,360.0,-2.722,14.75,34.718
292,2884.0,360.0,-2.723,14.753,34.718
293,2885.0,360.0,-2.723,14.754,34.718
294,2886.0,360.0,-2.723,14.753,34.718
295,2959.0,370.0,-2.601,13.515,34.718
296,2960.0,370.0,-2.601,13.484,34.718
297,2961.0,370.0,-2.601,13.393,34.718
298,2962.0,370.0,-2.533,13.391,34.718
299,2963.0,370.0,-2.533,13.383,34.718
300,2964.0,370.0,-2.535,13.391,34.718
301,2965.0,370.0,-2.535,13.388,34.718
302,2966.0,370.0,-2.537,13.391,34.718
303,3039.0,380.0,-1.702,12.271,34.718
304,3040.0,380.0,-1.702,12.247,34.718
305,3041.0,380.0,-1.702,12.167,34.718
306,3042.0,380.0,-1.579,12.16,34.718
307,3043.0,380.0,-1.579,12.154,34.718
308,3044.0,380.0,-1.585,12.16,34.718
309,3045.0,380.0,-1.585,12.158,34.718
310,3046.0,380.0,-1.591,12.16,34.718
311,3119.0,390.0,-0.881,11.22,34.718
312,3120.0,390.0,-0.881,11.205,34.718
313,3121.0,390.0,-0.881,11.142,34.718
314,3122.0,390.0,-0.799,11.129,34.718
315,3123.0,390.0,-0.799,11.127,34.718
316,3124.0,390.0,-0.812,11.129,34.718
317,3125.0,390.0,-0.812,11.13,34.718
318,3126.0,390.0,-0.825,11.129,34.718
319,3199.0,400.0,-0.772,10.415,34.718
320,3200.0,400.0,-0.772,10.393,34.718
321,3201.0,400.0,-0.772,10.337,34.718
322,3202.0,400.0,-0.836,10.325,34.718
323,3203.0,400.0,-0.836,10.335,34.718
324,3204.0,400.0,-0.906,10.326,34.718
325,3205.0,400.0,-0.906,10.336,34.718
326,3206.0,400.0,-0.975,10.326,34.718
327,3279.0,410.0,-1.918,9.446,34.718
328,3280.0,410.0,-1.918,9.413,34.718
329,3281.0,410.0,-1.918,9.348,34.718
330,3282.0,410.0,-1.836,9.354,34.718
331,3283.0,410.0,-1.836,9.35,34.718
332,3284.0,410.0,-1.842,9.354,34.718
333,3285.0,410.0,-1.842,9.354,34.718
334,3286.0,410.0,-1.844,9.354,34.718
335,3359.0,420.0,-1.812,8.433,34.718
336,3360.0,420.0,-1.812,8.396,34.718
337,3361.0,420.0,-1.812,8.331,34.718
338,3362.0,420.0,-1.838,8.333,34.718
339,3363.0,420.0,-1.838,8.339,34.718
340,3364.0,420.0,-1.839,8.333,34.718
341,3365.0,420.0,-1.839,8.339,34.718
342,3366.0,420.0,-1.84,8.333,34.718
343,3439.0,430.0,-2.108,7.548,34.718
344,3440.0,430.0,-2.108,7.517,34.718
345,3441.0,430.0,-2.108,7.462,34.718
346,3442.0,430.0,-2.126,7.465,34.718
347,3443.0,430.0,-2.126,7.466,34.718
348,3444.0,430.0,-2.129,7.465,34.718
349,3445.0,430.0,-2.129,7.468,34.718
350,3446.0,430.0,-2.131,7.465,34.718
351,3519.0,440.0,-1.574,6.85,34.718
352,3520.0,440.0,-1.574,6.829,34.718
353,3521.0,440.0,-1.574,6.787,34.718
354,3522.0,440.0,-1.481,6.789,34.718
355,3523.0,440.0,-1.481,6.788,34.718
356,3524.0,440.0,-1.486,6.789,34.718
357,3525.0,440.0,-1.486,6.79,34.718
358,3526.0,440.0,-1.489,6.789,34.718
359,3599.0,450.0,-1.684,6.325,34.718
360,3600.0,450.0,-1.684,6.31,34.718
361,3601.0,450.0,-1.684,6.279,34.718
362,3602.0,450.0,-1.796,6.279,34.718
363,3603.0,450.0,-1.796,6.283,34.718
364,3604.0,450.0,-1.797,6.279,34.718
365,3605.0,450.0,-1.797,6.283,34.718
366,3606.0,450.0,-1.798,6.279,34.718
367,3669.0,460.0,-1.975,5.956,34.718
368,3670.0,460.0,-1.975,5.945,34.718
369,3671.0,460.0,-1.975,5.931,34.718
370,3672.0,460.0,-1.956,5.931,34.718
371,3719.0,470.0,-1.914,5.855,34.718
372,3720.0,470.0,-1.914,5.85,34.718
373,3721.0,470.0,-1.914,5.847,34.718
374,3722.0,470.0,-1.922,5.846,34.718
375,3763.0,480.0,-1.956,5.841,34.718
376,3764.0,480.0,-1.956,5.839,34.718
377,3765.0,480.0,-1.956,5.839,34.718
378,3766.0,480.0,-1.956,5.838,34.718
379,3803.0,490.0,-1.954,5.841,34.718
380,3804.0,490.0,-1.954,5.839,34.718
381,3805.0,490.0,-1.954,5.839,34.718
382,3806.0,490.0,-1.954,5.838,34.718
