Generated by pymatgen.io.lammps.data.LammpsData

14322  atoms

    1  atom types

0.000000 43.995589  xlo xhi
0.000000 48.492550  ylo yhi
0.000000 75.926510  zlo zhi
0.000000 0.000000 1.224622  xy xz yz

Masses

1  55.845

Atoms

1      1  0.000000  0.000000  0.937405
2      1  0.000000  0.000000  3.386647
3      1  0.000000  0.000000  5.835889
4      1  0.000000  0.000000  8.285131
5      1  0.000000  0.000000 10.734374
6      1  0.000000  0.000000 13.183616
7      1  0.000000  0.000000 15.632858
8      1  0.000000  0.000000 18.082101
9      1  0.000000  0.000000 20.531343
10     1  0.000000  0.000000 22.980585
11     1  0.000000  0.000000 25.429827
12     1  0.000000  0.000000 27.879070
13     1  0.000000  0.000000 30.328312
14     1  0.000000  0.000000 32.777554
15     1  0.000000  0.000000 35.226796
16     1  0.000000  0.000000 37.676039
17     1  0.000000  0.000000 40.125281
18     1  0.000000  0.000000 42.574523
19     1  0.000000  0.000000 45.023765
20     1  0.000000  0.000000 47.473008
21     1  0.000000  0.000000 49.922250
22     1  0.000000  0.000000 52.371492
23     1  0.000000  0.000000 54.820734
24     1  0.000000  0.000000 57.269977
25     1  0.000000  0.000000 59.719219
26     1  0.000000  0.000000 62.168461
27     1  0.000000  0.000000 64.617704
28     1  0.000000  0.000000 67.066946
29     1  0.000000  0.000000 69.516188
30     1  0.000000  0.000000 71.965430
31     1  0.000000  0.000000 74.414673
32     1  0.000000  6.927507  0.872293
33     1  0.000000  6.927507  3.321535
34     1  0.000000  6.927507  5.770777
35     1  0.000000  6.927507  8.220019
36     1  0.000000  6.927507 10.669262
37     1  0.000000  6.927507 13.118504
38     1  0.000000  6.927507 15.567746
39     1  0.000000  6.927507 18.016988
40     1  0.000000  6.927507 20.466231
41     1  0.000000  6.927507 22.915473
42     1  0.000000  6.927507 25.364715
43     1  0.000000  6.927507 27.813958
44     1  0.000000  6.927507 30.263200
45     1  0.000000  6.927507 32.712442
46     1  0.000000  6.927507 35.161684
47     1  0.000000  6.927507 37.610927
48     1  0.000000  6.927507 40.060169
49     1  0.000000  6.927507 42.509411
50     1  0.000000  6.927507 44.958653
51     1  0.000000  6.927507 47.407896
