,iter,ntrans,curvature,ediff,ediffmax
0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0
2,2.0,0.0,9.866,0.002,0.002
3,3.0,0.0,9.866,0.001,0.002
4,4.0,0.0,5.586,0.001,0.002
5,5.0,0.0,5.586,0.001,0.002
6,6.0,0.0,3.98,0.001,0.002
7,79.0,10.0,0.972,0.166,0.17
8,80.0,10.0,0.972,0.178,0.178
9,81.0,10.0,0.972,0.203,0.203
10,82.0,10.0,0.969,0.193,0.203
11,83.0,10.0,0.969,0.199,0.203
12,84.0,10.0,0.977,0.193,0.203
13,85.0,10.0,0.977,0.199,0.203
14,86.0,10.0,0.974,0.193,0.203
15,159.0,20.0,0.942,0.644,0.654
16,160.0,20.0,0.942,0.669,0.669
17,161.0,20.0,0.942,0.721,0.721
18,162.0,20.0,0.94,0.7,0.721
19,163.0,20.0,0.94,0.711,0.721
20,164.0,20.0,0.943,0.7,0.721
21,165.0,20.0,0.943,0.711,0.721
22,166.0,20.0,0.943,0.7,0.721
23,239.0,30.0,0.929,1.477,1.493
24,240.0,30.0,0.929,1.517,1.517
25,241.0,30.0,0.929,1.597,1.597
26,242.0,30.0,0.927,1.565,1.597
27,243.0,30.0,0.927,1.581,1.597
28,244.0,30.0,0.927,1.565,1.597
29,245.0,30.0,0.927,1.581,1.597
30,246.0,30.0,0.927,1.565,1.597
31,319.0,40.0,0.906,2.68,2.702
32,320.0,40.0,0.906,2.734,2.734
33,321.0,40.0,0.906,2.843,2.843
34,322.0,40.0,0.902,2.799,2.843
35,323.0,40.0,0.902,2.821,2.843
36,324.0,40.0,0.902,2.799,2.843
37,325.0,40.0,0.902,2.821,2.843
38,326.0,40.0,0.903,2.799,2.843
39,399.0,50.0,0.888,4.248,4.276
40,400.0,50.0,0.888,4.316,4.316
41,401.0,50.0,0.888,4.452,4.452
42,402.0,50.0,0.885,4.398,4.452
43,403.0,50.0,0.885,4.424,4.452
44,404.0,50.0,0.886,4.398,4.452
45,405.0,50.0,0.886,4.424,4.452
46,406.0,50.0,0.887,4.398,4.452
47,479.0,60.0,0.854,6.159,6.193
48,480.0,60.0,0.854,6.241,6.241
49,481.0,60.0,0.854,6.403,6.403
50,482.0,60.0,0.848,6.338,6.403
51,483.0,60.0,0.848,6.369,6.403
52,484.0,60.0,0.849,6.338,6.403
53,485.0,60.0,0.849,6.369,6.403
54,486.0,60.0,0.849,6.338,6.403
55,559.0,70.0,0.819,8.409,8.447
56,560.0,70.0,0.819,8.503,8.503
57,561.0,70.0,0.819,8.691,8.691
58,562.0,70.0,0.816,8.616,8.691
59,563.0,70.0,0.816,8.652,8.691
60,564.0,70.0,0.816,8.616,8.691
61,565.0,70.0,0.816,8.652,8.691
62,566.0,70.0,0.817,8.616,8.691
63,639.0,80.0,0.797,10.989,11.033
64,640.0,80.0,0.797,11.097,11.097
65,641.0,80.0,0.797,11.31,11.31
66,642.0,80.0,0.794,11.224,11.31
67,643.0,80.0,0.794,11.265,11.31
68,644.0,80.0,0.794,11.224,11.31
69,645.0,80.0,0.794,11.265,11.31
70,646.0,80.0,0.794,11.224,11.31
71,719.0,90.0,0.781,13.891,13.942
72,720.0,90.0,0.781,14.013,14.013
73,721.0,90.0,0.781,14.25,14.25
74,722.0,90.0,0.778,14.155,14.25
75,723.0,90.0,0.778,14.199,14.25
76,724.0,90.0,0.778,14.155,14.25
77,725.0,90.0,0.778,14.199,14.25
78,726.0,90.0,0.778,14.155,14.25
79,799.0,100.0,0.762,17.109,17.165
80,800.0,100.0,0.762,17.243,17.243
81,801.0,100.0,0.762,17.505,17.505
82,802.0,100.0,0.76,17.4,17.505
83,803.0,100.0,0.76,17.448,17.505
84,804.0,100.0,0.759,17.4,17.505
85,805.0,100.0,0.759,17.448,17.505
86,806.0,100.0,0.76,17.4,17.505
87,879.0,110.0,0.74,20.637,20.699
88,880.0,110.0,0.74,20.784,20.784
89,881.0,110.0,0.74,21.068,21.068
90,882.0,110.0,0.738,20.954,21.068
91,883.0,110.0,0.738,21.006,21.068
92,884.0,110.0,0.737,20.954,21.068
93,885.0,110.0,0.737,21.006,21.068
94,886.0,110.0,0.738,20.954,21.068
95,959.0,120.0,0.708,24.458,24.524
96,960.0,120.0,0.708,24.616,24.616
97,961.0,120.0,0.708,24.922,24.922
