,iter,ntrans,curvature,ediff,ediffmax
98,962.0,120.0,0.68,25.228,25.35
99,963.0,120.0,0.68,25.288,25.35
100,964.0,120.0,0.68,25.228,25.35
101,965.0,120.0,0.68,25.288,25.35
102,966.0,120.0,0.681,25.228,25.35
103,1039.0,130.0,0.566,28.884,28.953
104,1040.0,130.0,0.566,29.043,29.043
105,1041.0,130.0,0.566,29.345,29.345
106,1042.0,130.0,0.53,29.224,29.345
107,1043.0,130.0,0.53,29.277,29.345
108,1044.0,130.0,0.526,29.225,29.345
109,1045.0,130.0,0.526,29.276,29.345
110,1046.0,130.0,0.523,29.226,29.345
111,1119.0,140.0,0.393,32.377,32.443
112,1120.0,140.0,0.393,32.513,32.513
113,1121.0,140.0,0.393,32.747,32.747
114,1122.0,140.0,0.417,32.653,32.747
115,1123.0,140.0,0.417,32.681,32.747
116,1124.0,140.0,0.408,32.654,32.747
117,1125.0,140.0,0.408,32.681,32.747
118,1126.0,140.0,0.404,32.655,32.747
119,1199.0,150.0,0.509,35.225,35.291
120,1200.0,150.0,0.509,35.355,35.355
121,1201.0,150.0,0.509,35.57,35.57
122,1202.0,150.0,0.522,35.484,35.57
123,1203.0,150.0,0.522,35.505,35.57
124,1204.0,150.0,0.506,35.484,35.57
125,1205.0,150.0,0.506,35.504,35.57
126,1206.0,150.0,0.5,35.484,35.57
127,1279.0,160.0,0.557,37.877,37.936
128,1280.0,160.0,0.557,37.992,37.992
129,1281.0,160.0,0.557,38.182,38.182
130,1282.0,160.0,0.674,38.106,38.182
131,1283.0,160.0,0.674,38.124,38.182
132,1284.0,160.0,0.652,38.106,38.182
133,1285.0,160.0,0.652,38.12,38.182
134,1286.0,160.0,0.643,38.106,38.182
135,1359.0,170.0,0.833,40.382,40.448
136,1360.0,170.0,0.833,40.511,40.511
137,1361.0,170.0,0.833,40.724,40.724
138,1362.0,170.0,0.847,40.639,40.724
139,1363.0,170.0,0.847,40.659,40.724
140,1364.0,170.0,0.818,40.639,40.724
141,1365.0,170.0,0.818,40.658,40.724
142,1366.0,170.0,0.799,40.639,40.724
143,1439.0,180.0,0.098,43.046,43.083
144,1440.0,180.0,0.098,43.133,43.133
145,1441.0,180.0,0.098,43.299,43.299
146,1442.0,180.0,0.128,43.233,43.299
147,1443.0,180.0,0.128,43.262,43.299
148,1444.0,180.0,0.103,43.234,43.299
149,1445.0,180.0,0.103,43.262,43.299
150,1446.0,180.0,0.091,43.235,43.299
151,1519.0,190.0,-0.712,42.969,44.298
152,1520.0,190.0,-0.712,42.876,44.298
153,1521.0,190.0,-0.712,42.642,44.298
154,1522.0,190.0,-0.634,42.599,44.298
155,1523.0,190.0,-0.634,42.63,44.298
156,1524.0,190.0,-0.644,42.599,44.298
157,1525.0,190.0,-0.644,42.634,44.298
158,1526.0,190.0,-0.654,42.6,44.298
159,1599.0,200.0,-0.135,39.768,44.298
160,1600.0,200.0,-0.135,39.721,44.298
161,1601.0,200.0,-0.135,39.523,44.298
162,1602.0,200.0,-0.103,39.48,44.298
163,1603.0,200.0,-0.103,39.484,44.298
164,1604.0,200.0,-0.112,39.479,44.298
165,1605.0,200.0,-0.112,39.487,44.298
166,1606.0,200.0,-0.124,39.479,44.298
167,1679.0,210.0,-0.307,37.2,44.298
168,1680.0,210.0,-0.307,37.145,44.298
169,1681.0,210.0,-0.307,36.974,44.298
170,1682.0,210.0,-0.305,36.93,44.298
171,1683.0,210.0,-0.305,36.954,44.298
172,1684.0,210.0,-0.308,36.93,44.298
173,1685.0,210.0,-0.308,36.955,44.298
174,1686.0,210.0,-0.314,36.93,44.298
175,1759.0,220.0,-1.125,34.715,44.298
176,1760.0,220.0,-1.125,34.631,44.298
177,1761.0,220.0,-1.125,34.44,44.298
178,1762.0,220.0,-1.02,34.415,44.298
179,1763.0,220.0,-1.02,34.44,44.298
180,1764.0,220.0,-1.037,34.415,44.298
181,1765.0,220.0,-1.037,34.444,44.298
182,1766.0,220.0,-1.054,34.416,44.298
183,1839.0,230.0,-0.45,31.956,44.298
184,1840.0,230.0,-0.45,31.892,44.298
185,1841.0,230.0,-0.45,31.705,44.298
186,1842.0,230.0,-0.417,31.686,44.298
187,1843.0,230.0,-0.417,31.69,44.298
188,1844.0,230.0,-0.424,31.686,44.298
189,1845.0,230.0,-0.424,31.69,44.298
190,1846.0,230.0,-0.43,31.686,44.298
191,1919.0,240.0,-0.436,29.372,44.298
192,1920.0,240.0,-0.436,29.319,44.298
193,1921.0,240.0,-0.436,29.146,44.298
194,1922.0,240.0,-0.438,29.124,44.298
195,1923.0,240.0,-0.438,29.127,44.298
196,1924.0,240.0,-0.441,29.124,44.298
197,1925.0,240.0,-0.441,29.127,44.298
198,1926.0,240.0,-0.444,29.124,44.298
199,1999.0,250.0,-0.265,27.004,44.298
200,2000.0,250.0,-0.265,26.959,44.298
201,2001.0,250.0,-0.265,26.802,44.298
202,2002.0,250.0,-0.25,26.777,44.298
203,2003.0,250.0,-0.25,26.783,44.298
204,2004.0,250.0,-0.259,26.777,44.298
205,2005.0,250.0,-0.259,26.783,44.298
206,2006.0,250.0,-0.269,26.777,44.298
207,2079.0,260.0,-0.135,24.85,44.298
208,2080.0,260.0,-0.135,24.812,44.298
209,2081.0,260.0,-0.135,24.67,44.298
210,2082.0,260.0,-0.118,24.642,44.298
211,2083.0,260.0,-0.118,24.648,44.298
212,2084.0,260.0,-0.127,24.642,44.298
213,2085.0,260.0,-0.127,24.649,44.298
214,2086.0,260.0,-0.136,24.642,44.298
215,2159.0,270.0,0.543,24.699,44.298
216,2160.0,270.0,0.543,24.766,44.298
217,2161.0,270.0,0.543,24.87,44.298
218,2162.0,270.0,0.523,24.828,44.298
219,2163.0,270.0,0.523,24.836,44.298
220,2164.0,270.0,0.497,24.828,44.298
221,2165.0,270.0,0.497,24.838,44.298
222,2166.0,270.0,0.474,24.828,44.298
223,2239.0,280.0,0.006,26.254,44.298
224,2240.0,280.0,0.006,26.31,44.298
225,2241.0,280.0,0.006,26.395,44.298
226,2242.0,280.0,0.027,26.346,44.298
227,2243.0,280.0,0.027,26.376,44.298
228,2244.0,280.0,0.002,26.347,44.298
229,2245.0,280.0,0.002,26.378,44.298
230,2246.0,280.0,-0.023,26.348,44.298
231,2319.0,290.0,-0.12,24.915,44.298
232,2320.0,290.0,-0.12,24.853,44.298
233,2321.0,290.0,-0.12,24.711,44.298
234,2322.0,290.0,-0.044,24.686,44.298
235,2323.0,290.0,-0.044,24.71,44.298
236,2324.0,290.0,-0.059,24.687,44.298
237,2325.0,290.0,-0.059,24.71,44.298
238,2326.0,290.0,-0.074,24.687,44.298
239,2399.0,300.0,-0.04,24.497,44.298
240,2400.0,300.0,-0.04,24.451,44.298
241,2401.0,300.0,-0.04,24.31,44.298
242,2402.0,300.0,-0.111,24.287,44.298
243,2403.0,300.0,-0.111,24.296,44.298
244,2404.0,300.0,-0.148,24.287,44.298
245,2405.0,300.0,-0.148,24.297,44.298
246,2406.0,300.0,-0.181,24.287,44.298
247,2479.0,310.0,-1.171,22.488,44.298
248,2480.0,310.0,-1.171,22.416,44.298
249,2481.0,310.0,-1.171,22.27,44.298
250,2482.0,310.0,-1.163,22.257,44.298
251,2483.0,310.0,-1.163,22.277,44.298
252,2484.0,310.0,-1.167,22.257,44.298
253,2485.0,310.0,-1.167,22.277,44.298
254,2486.0,310.0,-1.172,22.257,44.298
255,2559.0,320.0,-1.238,20.408,44.298
256,2560.0,320.0,-1.238,20.324,44.298
257,2561.0,320.0,-1.238,20.179,44.298
258,2562.0,320.0,-1.231,20.175,44.298
259,2563.0,320.0,-1.231,20.195,44.298
260,2564.0,320.0,-1.231,20.175,44.298
261,2565.0,320.0,-1.231,20.198,44.298
262,2566.0,320.0,-1.232,20.176,44.298
263,2639.0,330.0,-1.215,18.339,44.298
264,2640.0,330.0,-1.215,18.287,44.298
265,2641.0,330.0,-1.215,18.148,44.298
266,2642.0,330.0,-1.204,18.146,44.298
267,2643.0,330.0,-1.204,18.141,44.298
268,2644.0,330.0,-1.208,18.146,44.298
269,2645.0,330.0,-1.208,18.141,44.298
270,2646.0,330.0,-1.213,18.146,44.298
271,2719.0,340.0,-1.266,16.393,44.298
272,2720.0,340.0,-1.266,16.353,44.298
273,2721.0,340.0,-1.266,16.224,44.298
274,2722.0,340.0,-1.257,16.216,44.298
275,2723.0,340.0,-1.257,16.212,44.298
276,2724.0,340.0,-1.258,16.216,44.298
277,2725.0,340.0,-1.258,16.21,44.298
278,2726.0,340.0,-1.26,16.216,44.298
279,2799.0,350.0,-1.086,14.612,44.298
280,2800.0,350.0,-1.086,14.574,44.298
281,2801.0,350.0,-1.086,14.456,44.298
282,2802.0,350.0,-1.082,14.446,44.298
283,2803.0,350.0,-1.082,14.447,44.298
284,2804.0,350.0,-1.085,14.446,44.298
285,2805.0,350.0,-1.085,14.447,44.298
286,2806.0,350.0,-1.089,14.446,44.298
287,2879.0,360.0,-1.382,13.013,44.298
288,2880.0,360.0,-1.382,12.967,44.298
289,2881.0,360.0,-1.382,12.86,44.298
290,2882.0,360.0,-1.364,12.852,44.298
291,2883.0,360.0,-1.364,12.859,44.298
292,2884.0,360.0,-1.365,12.852,44.298
293,2885.0,360.0,-1.365,12.86,44.298
294,2886.0,360.0,-1.367,12.852,44.298
295,2959.0,370.0,-1.415,11.557,44.298
296,2960.0,370.0,-1.415,11.514,44.298
297,2961.0,370.0,-1.415,11.419,44.298
298,2962.0,370.0,-1.444,11.414,44.298
299,2963.0,370.0,-1.444,11.421,44.298
300,2964.0,370.0,-1.445,11.414,44.298
301,2965.0,370.0,-1.445,11.421,44.298
302,2966.0,370.0,-1.446,11.414,44.298
303,3039.0,380.0,-1.834,10.281,44.298
304,3040.0,380.0,-1.834,10.242,44.298
305,3041.0,380.0,-1.834,10.16,44.298
306,3042.0,380.0,-1.828,10.158,44.298
307,3043.0,380.0,-1.828,10.163,44.298
308,3044.0,380.0,-1.828,10.158,44.298
309,3045.0,380.0,-1.828,10.163,44.298
310,3046.0,380.0,-1.829,10.158,44.298
311,3119.0,390.0,-2.011,9.196,44.298
312,3120.0,390.0,-2.011,9.165,44.298
313,3121.0,390.0,-2.011,9.097,44.298
314,3122.0,390.0,-2.058,9.095,44.298
315,3123.0,390.0,-2.058,9.1,44.298
316,3124.0,390.0,-2.059,9.095,44.298
317,3125.0,390.0,-2.059,9.099,44.298
318,3126.0,390.0,-2.059,9.095,44.298
319,3199.0,400.0,-2.001,8.293,44.298
320,3200.0,400.0,-2.001,8.275,44.298
321,3201.0,400.0,-2.001,8.22,44.298
322,3202.0,400.0,-1.932,8.218,44.298
323,3203.0,400.0,-1.932,8.217,44.298
324,3204.0,400.0,-1.934,8.218,44.298
325,3205.0,400.0,-1.934,8.217,44.298
326,3206.0,400.0,-1.936,8.218,44.298
327,3279.0,410.0,-1.844,7.586,44.298
328,3280.0,410.0,-1.844,7.566,44.298
329,3281.0,410.0,-1.844,7.523,44.298
330,3282.0,410.0,-1.945,7.521,44.298
331,3283.0,410.0,-1.945,7.526,44.298
332,3284.0,410.0,-1.968,7.521,44.298
333,3285.0,410.0,-1.968,7.525,44.298
334,3286.0,410.0,-1.986,7.521,44.298
335,3359.0,420.0,-2.428,7.018,44.298
336,3360.0,420.0,-2.428,6.998,44.298
337,3361.0,420.0,-2.428,6.962,44.298
338,3362.0,420.0,-2.342,6.964,44.298
339,3363.0,420.0,-2.342,6.965,44.298
340,3364.0,420.0,-2.345,6.964,44.298
341,3365.0,420.0,-2.345,6.966,44.298
342,3366.0,420.0,-2.348,6.964,44.298
343,3439.0,430.0,-1.978,6.545,44.298
344,3440.0,430.0,-1.978,6.529,44.298
345,3441.0,430.0,-1.978,6.506,44.298
346,3442.0,430.0,-1.89,6.505,44.298
347,3443.0,430.0,-1.89,6.513,44.298
348,3444.0,430.0,-1.899,6.505,44.298
349,3445.0,430.0,-1.899,6.5,44.298
350,3446.0,430.0,-1.904,6.505,44.298
351,3519.0,440.0,-0.923,6.191,44.298
352,3520.0,440.0,-0.923,6.187,44.298
353,3521.0,440.0,-0.923,6.175,44.298
354,3522.0,440.0,-0.68,6.171,44.298
355,3523.0,440.0,-0.68,6.178,44.298
356,3524.0,440.0,-0.693,6.171,44.298
357,3525.0,440.0,-0.693,6.163,44.298
358,3526.0,440.0,-0.704,6.171,44.298
359,3599.0,450.0,0.345,6.268,44.298
360,3600.0,450.0,0.345,6.279,44.298
361,3601.0,450.0,0.345,6.305,44.298
362,3602.0,450.0,0.606,6.294,44.298
363,3603.0,450.0,0.606,6.3,44.298
364,3604.0,450.0,0.557,6.294,44.298
365,3605.0,450.0,0.557,6.303,44.298
366,3606.0,450.0,0.525,6.294,44.298
367,3679.0,460.0,-0.783,6.359,44.298
368,3680.0,460.0,-0.783,6.358,44.298
369,3681.0,460.0,-0.783,6.352,44.298
370,3682.0,460.0,-0.676,6.348,44.298
371,3683.0,460.0,-0.676,6.35,44.298
372,3684.0,460.0,-0.712,6.348,44.298
373,3685.0,460.0,-0.712,6.35,44.298
374,3686.0,460.0,-0.729,6.348,44.298
375,3759.0,470.0,-0.345,6.303,44.298
376,3760.0,470.0,-0.345,6.302,44.298
377,3761.0,470.0,-0.345,6.302,44.298
378,3762.0,470.0,-0.341,6.3,44.298
379,3763.0,470.0,-0.341,6.304,44.298
380,3764.0,470.0,-0.353,6.3,44.298
381,3765.0,470.0,-0.353,6.301,44.298
382,3766.0,470.0,-0.364,6.3,44.298
383,3839.0,480.0,-0.091,6.269,44.298
384,3840.0,480.0,-0.091,6.267,44.298
385,3841.0,480.0,-0.091,6.266,44.298
386,3842.0,480.0,-0.02,6.266,44.298
387,3843.0,480.0,-0.02,6.267,44.298
388,3844.0,480.0,-0.032,6.266,44.298
389,3845.0,480.0,-0.032,6.269,44.298
390,3846.0,480.0,-0.044,6.266,44.298
391,3919.0,490.0,0.192,6.358,44.298
392,3920.0,490.0,0.192,6.358,44.298
393,3921.0,490.0,0.192,6.368,44.298
394,3922.0,490.0,-0.187,6.364,44.298
395,3923.0,490.0,-0.187,6.371,44.298
396,3924.0,490.0,-0.336,6.365,44.298
397,3925.0,490.0,-0.336,6.372,44.298
398,3926.0,490.0,-0.444,6.366,44.298
