,iter,ntrans,curvature,ediff,ediffmax
96,960.0,120.0,-0.364,2.38,2.568
97,961.0,120.0,-0.364,2.383,2.568
98,962.0,120.0,-0.184,2.381,2.568
99,963.0,120.0,-0.184,2.386,2.568
100,964.0,120.0,-0.207,2.381,2.568
101,965.0,120.0,-0.207,2.39,2.568
102,966.0,120.0,-0.216,2.381,2.568
103,1039.0,130.0,-0.92,2.387,2.568
104,1040.0,130.0,-0.92,2.384,2.568
105,1041.0,130.0,-0.92,2.382,2.568
106,1042.0,130.0,-0.933,2.382,2.568
107,1043.0,130.0,-0.933,2.388,2.568
108,1044.0,130.0,-0.934,2.382,2.568
109,1045.0,130.0,-0.934,2.388,2.568
110,1046.0,130.0,-0.935,2.382,2.568
111,1113.0,140.0,-0.917,2.385,2.568
112,1114.0,140.0,-0.917,2.383,2.568
113,1115.0,140.0,-0.917,2.382,2.568
114,1116.0,140.0,-0.925,2.382,2.568
115,1117.0,140.0,-0.925,2.389,2.568
116,1118.0,140.0,-0.925,2.382,2.568
117,1157.0,150.0,-0.921,2.385,2.568
118,1158.0,150.0,-0.921,2.382,2.568
119,1159.0,150.0,-0.921,2.382,2.568
120,1160.0,150.0,-0.919,2.382,2.568
121,1197.0,160.0,-0.919,2.385,2.568
122,1198.0,160.0,-0.919,2.383,2.568
123,1199.0,160.0,-0.919,2.382,2.568
124,1200.0,160.0,-0.919,2.382,2.568
125,1237.0,170.0,-0.92,2.386,2.568
126,1238.0,170.0,-0.92,2.383,2.568
127,1239.0,170.0,-0.92,2.382,2.568
128,1240.0,170.0,-0.92,2.382,2.568
129,1277.0,180.0,-0.92,2.386,2.568
130,1278.0,180.0,-0.92,2.383,2.568
131,1279.0,180.0,-0.92,2.382,2.568
132,1280.0,180.0,-0.92,2.382,2.568
133,1317.0,190.0,-0.92,2.386,2.568
134,1318.0,190.0,-0.92,2.383,2.568
135,1319.0,190.0,-0.92,2.382,2.568
136,1320.0,190.0,-0.92,2.382,2.568
