,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,3,2.382,1.000,2.303,6.615,3.116,3.076,2.488,6.129,0.484,2.706,1.468,-0.448,2.693,1.417,0.448,2.693,1.417,-0.393,2.182,1.128,1.936,4.743,3.366,2.938,0.595,0.459,0.342,2.463,0.465,0.254,0.270,-0.447,0.103,0.018,0.447,0.158,0.180,-0.333,-0.026,0.072,1.423,1.397,1.446,6.564,3.306,3.267,2.572,6.247,0.913,2.826,1.450,-0.895,2.795,1.435,0.895,2.795,1.435,-0.726,2.156,1.200,2.382,4.918,3.028
