Generated by pymatgen.io.lammps.data.LammpsData

531  atoms

  2  atom types

0.000000 57.106232  xlo xhi
0.000000 57.106232  ylo yhi
0.000000 57.106232  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847
2   4.001

Atoms

1    0  2 -1.046174 -0.157303 -0.514958
2    0  1 -1.616577 -1.421524 -1.555756
3    0  1 -1.591402 -1.367490  1.406750
4    0  1 -1.486941  1.604512 -1.532345
5    0  1 -1.463601  1.522717  1.378079
6    0  1  1.229055 -1.430566 -1.456472
7    0  1  1.180987 -1.426917  1.370204
8    0  1  1.306392  1.362376 -1.440475
9    0  1  1.267450  1.329451  1.349414
10   0  1 -3.079276  0.150060 -0.020379
11   0  1 -0.200985 -2.882055 -0.039830
12   0  1 -0.100280  0.034841 -2.980723
13   0  1 -0.138903  0.016811  2.874412
14   0  1  0.014569  2.941948 -0.037556
15   0  1  2.724748 -0.105601 -0.024734
16   0  1 -2.981028 -2.800157 -0.023330
17   0  1 -2.934520  0.128429 -2.922517
18   0  1 -2.919657  0.115162  2.840987
19   0  1 -2.809316  3.037029 -0.032912
20   0  1 -0.114886 -2.853197 -2.909052
21   0  1 -0.166439 -2.838694  2.860451
22   0  1  0.044155  2.919936 -2.909662
23   0  1  0.020525  2.880458  2.848683
24   0  1  2.683228 -2.874484 -0.007834
25   0  1  2.757913 -0.059103 -2.875325
26   0  1  2.709313 -0.086051  2.829377
27   0  1  2.825654  2.731307 -0.007994
28   0  1 -4.351765 -1.336160 -1.472785
29   0  1 -4.348709 -1.343896  1.432634
30   0  1 -4.285078  1.624451 -1.479238
31   0  1 -4.287796  1.614390  1.424607
32   0  1 -1.546651 -4.275286 -1.463415
33   0  1 -1.555978 -4.263335  1.427489
34   0  1 -1.512370 -1.392897 -4.335021
35   0  1 -1.530324 -1.383392  4.296619
36   0  1 -1.450173  1.524911 -4.335730
37   0  1 -1.450990  1.494939  4.280363
38   0  1 -1.320988  4.411049 -1.471329
39   0  1 -1.327892  4.386618  1.420915
40   0  1  1.306861 -4.275932 -1.444985
41   0  1  1.271833 -4.271146  1.428905
42   0  1  1.358884 -1.437903 -4.319081
43   0  1  1.303884 -1.442406  4.284297
44   0  1  1.412281  1.427265 -4.318005
45   0  1  1.377156  1.389654  4.278406
46   0  1  1.520635  4.264045 -1.443129
47   0  1  1.506723  4.243089  1.425097
48   0  1  4.173107 -1.491852 -1.432317
49   0  1  4.144799 -1.507070  1.425969
50   0  1  4.212425  1.292176 -1.425595
51   0  1  4.196627  1.272385  1.414044
52   0  1 -2.964276 -2.834060 -2.916084
53   0  1 -2.941336 -2.808568  2.864600
54   0  1 -2.827251  3.036277 -2.918760
55   0  1 -2.805301  2.980006  2.843545
56   0  1  2.756662 -2.855641 -2.860703
57   0  1  2.697648 -2.864362  2.844946
58   0  1  2.850442  2.768457 -2.849839
59   0  1  2.820721  2.725230  2.826609
60   0  1 -5.711181  0.126464 -0.012370
61   0  1 -0.087091 -5.703520 -0.002969
62   0  1 -0.024204  0.019083 -5.739821
63   0  1 -0.046232  0.014989  5.722348
64   0  1  0.153173  5.751055 -0.005246
65   0  1  5.637950 -0.117508  0.004552
66   0  1 -4.325884 -4.260921 -1.432943
67   0  1 -4.328595 -4.253519  1.437024
68   0  1 -4.322526 -1.361854 -4.308276
69   0  1 -4.311150 -1.361751  4.283911
70   0  1 -4.289792  1.554793 -4.318340
71   0  1 -4.281050  1.529584  4.277430
72   0  1 -4.201744  4.456080 -1.446029
73   0  1 -4.198399  4.434547  1.426356
74   0  1 -1.475456 -4.281047 -4.301557
75   0  1 -1.503710 -4.267118  4.312191
76   0  1 -1.343517  4.373271 -4.329960
77   0  1 -1.364693  4.342362  4.290791
78   0  1  1.392495 -4.273067 -4.293336
79   0  1  1.337205 -4.269100  4.298048
80   0  1  1.512414  4.277874 -4.313104
81   0  1  1.496657  4.249704  4.289852
82   0  1  4.210694 -4.265811 -1.413833
83   0  1  4.190157 -4.273041  1.438013
84   0  1  4.246786 -1.444210 -4.286477
85   0  1  4.198165 -1.474244  4.278169
86   0  1  4.258757  1.367615 -4.284063
87   0  1  4.232017  1.319522  4.272665
88   0  1  4.316240  4.161528 -1.413944
89   0  1  4.317048  4.137473  1.430336
90   0  1 -5.733187 -2.804296 -0.001772
91   0  1 -5.719326  0.110221 -2.871909
92   0  1 -5.710641  0.098591  2.848975
93   0  1 -5.662402  3.021617 -0.009898
94   0  1 -2.905462 -5.704290  0.003546
95   0  1 -2.876219  0.061195 -5.733719
96   0  1 -2.881180  0.059647  5.712327
97   0  1 -2.723659  5.836734 -0.009501
98   0  1 -0.040920 -5.707247 -2.865164
99   0  1 -0.079505 -5.695796  2.873021
100  0  1 -0.033053 -2.851490 -5.728767
101  0  1 -0.064360 -2.838742  5.731246
102  0  1  0.027778  2.882029 -5.746001
103  0  1  0.015964  2.871488  5.711262
104  0  1  0.147133  5.754280 -2.884196
