Generated by pymatgen.io.lammps.data.LammpsData

531  atoms

  2  atom types

0.000000 57.106232  xlo xhi
0.000000 57.106232  ylo yhi
0.000000 57.106232  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847
2   4.001

Atoms

1    0  2 -2.658564 -0.404082 -1.419606
2    0  1 -1.256152 -1.481566 -1.376985
3    0  1 -1.365162 -1.405941  1.412327
4    0  1 -1.363839  1.424896 -1.387811
5    0  1 -1.359487  1.427729  1.429161
6    0  1  1.397328 -1.394283 -1.389161
7    0  1  1.396638 -1.387250  1.398080
8    0  1  1.389436  1.390689 -1.386426
9    0  1  1.392646  1.393232  1.395680
10   0  1 -2.940235  0.065883  0.268215
11   0  1  0.037530 -2.932214  0.031050
12   0  1  0.007321  0.008022 -2.913089
13   0  1  0.008300  0.002779  2.907318
14   0  1  0.012291  2.909826  0.008458
15   0  1  2.895319  0.002123  0.003374
16   0  1 -2.843590 -2.852038  0.023460
17   0  1 -2.869728  0.061838 -3.097589
18   0  1 -2.849398  0.007022  2.871361
19   0  1 -2.848724  2.854218  0.018944
20   0  1  0.033915 -2.877695 -2.870996
21   0  1  0.013808 -2.856960  2.864502
22   0  1  0.014530  2.864556 -2.852213
23   0  1  0.016615  2.867310  2.868310
24   0  1  2.856893 -2.851001  0.006333
25   0  1  2.852801  0.003328 -2.848351
26   0  1  2.855160  0.003883  2.855764
27   0  1  2.853113  2.853066  0.003603
28   0  1 -4.325959 -1.463042 -1.420380
29   0  1 -4.310108 -1.455314  1.468736
30   0  1 -4.282237  1.440046 -1.421730
31   0  1 -4.325298  1.482053  1.487386
32   0  1 -1.420058 -4.282720 -1.425729
33   0  1 -1.423704 -4.289938  1.443303
34   0  1 -1.400726 -1.448019 -4.301832
35   0  1 -1.423135 -1.428624  4.292077
36   0  1 -1.391137  1.471148 -4.320367
37   0  1 -1.422279  1.437594  4.294334
38   0  1 -1.428161  4.285861 -1.426519
39   0  1 -1.423554  4.292930  1.439294
40   0  1  1.446006 -4.292878 -1.427461
41   0  1  1.449095 -4.295832  1.447305
42   0  1  1.441604 -1.428502 -4.288329
43   0  1  1.437227 -1.427468  4.291701
44   0  1  1.440246  1.438272 -4.288323
45   0  1  1.437131  1.433995  4.291839
46   0  1  1.437309  4.291109 -1.426236
47   0  1  1.438471  4.292422  1.436059
48   0  1  4.286657 -1.427329 -1.426456
49   0  1  4.287663 -1.426321  1.433720
50   0  1  4.285950  1.432166 -1.426169
51   0  1  4.286556  1.432665  1.433028
52   0  1 -2.834522 -2.841888 -2.854295
53   0  1 -2.835388 -2.844408  2.855698
54   0  1 -2.838851  2.843317 -2.852090
55   0  1 -2.836123  2.859124  2.862423
56   0  1  2.849322 -2.842337 -2.841155
57   0  1  2.849046 -2.838880  2.848741
58   0  1  2.845753  2.845232 -2.837658
59   0  1  2.846457  2.845688  2.846475
60   0  1 -5.708086  0.008038  0.021433
61   0  1  0.008271 -5.714434  0.006455
62   0  1  0.012724  0.003033 -5.721909
63   0  1  0.005585  0.003418  5.719880
64   0  1  0.004224  5.717935  0.003526
65   0  1  5.716394  0.003074  0.003231
66   0  1 -4.274313 -4.275135 -1.423143
67   0  1 -4.279087 -4.282925  1.439123
68   0  1 -4.302638 -1.448642 -4.306294
69   0  1 -4.280038 -1.427595  4.290158
70   0  1 -4.316743  1.473867 -4.323852
71   0  1 -4.281643  1.437183  4.291893
72   0  1 -4.273528  4.281806 -1.423920
73   0  1 -4.280783  4.289248  1.438462
74   0  1 -1.420785 -4.284601 -4.284863
75   0  1 -1.421823 -4.281686  4.289443
76   0  1 -1.420831  4.288442 -4.282642
77   0  1 -1.420650  4.290902  4.291442
78   0  1  1.444992 -4.290592 -4.288433
79   0  1  1.437214 -4.282328  4.289838
80   0  1  1.437769  4.290049 -4.280033
81   0  1  1.437869  4.290083  4.290214
82   0  1  4.286773 -4.279376 -1.424195
83   0  1  4.287267 -4.279508  1.433563
84   0  1  4.285528 -1.424496 -4.278308
85   0  1  4.285981 -1.423968  4.285571
86   0  1  4.284913  1.431694 -4.277883
87   0  1  4.285409  1.431579  4.285053
88   0  1  4.284690  4.284135 -1.423949
89   0  1  4.284670  4.284180  1.431209
90   0  1 -5.719490 -2.865710  0.014502
91   0  1 -5.701092  0.007594 -2.863417
92   0  1 -5.718666  0.003126  2.875323
93   0  1 -5.713215  2.866394  0.004304
94   0  1 -2.850315 -5.706825  0.005037
95   0  1 -2.850857  0.007180 -5.722716
96   0  1 -2.851692  0.004110  5.716226
97   0  1 -2.851661  5.713301  0.005388
98   0  1  0.007677 -5.711368 -2.854150
99   0  1  0.006673 -5.713084  2.864465
100  0  1  0.015554 -2.862639 -5.719078
101  0  1  0.006181 -2.853875  5.717013
102  0  1  0.019703  2.874879 -5.724170
103  0  1  0.007045  2.861611  5.718131
104  0  1  0.004460  5.714971 -2.851953
105  0  1  0.006639  5.717786  2.861847
