,iter,ntrans,curvature,ediff,ediffmax
98,962.0,120.0,0.654,24.763,24.885
99,963.0,120.0,0.654,24.83,24.885
100,964.0,120.0,0.654,24.763,24.885
101,965.0,120.0,0.654,24.83,24.885
102,966.0,120.0,0.653,24.763,24.885
103,1039.0,130.0,0.59,28.448,28.513
104,1040.0,130.0,0.59,28.606,28.606
105,1041.0,130.0,0.59,28.917,28.917
106,1042.0,130.0,0.575,28.792,28.917
107,1043.0,130.0,0.575,28.851,28.917
108,1044.0,130.0,0.576,28.792,28.917
109,1045.0,130.0,0.576,28.851,28.917
110,1046.0,130.0,0.578,28.793,28.917
111,1119.0,140.0,0.38,32.014,32.075
112,1120.0,140.0,0.38,32.137,32.137
113,1121.0,140.0,0.38,32.346,32.346
114,1122.0,140.0,0.436,32.263,32.346
115,1123.0,140.0,0.436,32.28,32.346
116,1124.0,140.0,0.429,32.263,32.346
117,1125.0,140.0,0.429,32.284,32.346
118,1126.0,140.0,0.42,32.264,32.346
119,1199.0,150.0,0.557,34.703,34.77
120,1200.0,150.0,0.557,34.836,34.836
121,1201.0,150.0,0.557,35.057,35.057
122,1202.0,150.0,0.564,34.968,35.057
123,1203.0,150.0,0.564,34.985,35.057
124,1204.0,150.0,0.552,34.968,35.057
125,1205.0,150.0,0.552,34.989,35.057
126,1206.0,150.0,0.542,34.968,35.057
127,1279.0,160.0,0.345,37.479,37.53
128,1280.0,160.0,0.345,37.584,37.584
129,1281.0,160.0,0.345,37.764,37.764
130,1282.0,160.0,0.512,37.692,37.764
131,1283.0,160.0,0.512,37.705,37.764
132,1284.0,160.0,0.504,37.692,37.764
133,1285.0,160.0,0.504,37.709,37.764
134,1286.0,160.0,0.498,37.693,37.764
135,1359.0,170.0,0.322,39.933,39.978
136,1360.0,170.0,0.322,40.033,40.033
137,1361.0,170.0,0.322,40.217,40.217
138,1362.0,170.0,0.319,40.143,40.217
139,1363.0,170.0,0.319,40.169,40.217
140,1364.0,170.0,0.296,40.144,40.217
141,1365.0,170.0,0.296,40.174,40.217
142,1366.0,170.0,0.274,40.146,40.217
143,1439.0,180.0,-0.164,39.387,41.0
144,1440.0,180.0,-0.164,39.339,41.0
145,1441.0,180.0,-0.164,39.131,41.0
146,1442.0,180.0,-0.103,39.081,41.0
147,1443.0,180.0,-0.103,39.086,41.0
148,1444.0,180.0,-0.115,39.081,41.0
149,1445.0,180.0,-0.115,39.09,41.0
150,1446.0,180.0,-0.132,39.08,41.0
151,1519.0,190.0,-0.145,36.76,41.0
152,1520.0,190.0,-0.145,36.742,41.0
153,1521.0,190.0,-0.145,36.589,41.0
154,1522.0,190.0,-0.127,36.532,41.0
155,1523.0,190.0,-0.127,36.544,41.0
156,1524.0,190.0,-0.133,36.531,41.0
157,1525.0,190.0,-0.133,36.542,41.0
158,1526.0,190.0,-0.15,36.531,41.0
159,1599.0,200.0,-0.569,34.798,41.0
160,1600.0,200.0,-0.569,34.755,41.0
161,1601.0,200.0,-0.569,34.615,41.0
162,1602.0,200.0,-0.612,34.563,41.0
163,1603.0,200.0,-0.612,34.595,41.0
164,1604.0,200.0,-0.613,34.563,41.0
165,1605.0,200.0,-0.613,34.595,41.0
166,1606.0,200.0,-0.623,34.564,41.0
167,1679.0,210.0,-0.787,32.616,41.0
168,1680.0,210.0,-0.787,32.562,41.0
169,1681.0,210.0,-0.787,32.4,41.0
170,1682.0,210.0,-0.79,32.364,41.0
171,1683.0,210.0,-0.79,32.383,41.0
172,1684.0,210.0,-0.793,32.364,41.0
173,1685.0,210.0,-0.793,32.383,41.0
174,1686.0,210.0,-0.803,32.365,41.0
175,1759.0,220.0,-1.121,30.283,41.0
176,1760.0,220.0,-1.121,30.217,41.0
177,1761.0,220.0,-1.121,30.048,41.0
178,1762.0,220.0,-1.075,30.023,41.0
179,1763.0,220.0,-1.075,30.039,41.0
180,1764.0,220.0,-1.089,30.023,41.0
181,1765.0,220.0,-1.089,30.04,41.0
182,1766.0,220.0,-1.108,30.023,41.0
183,1839.0,230.0,-1.098,27.867,41.0
184,1840.0,230.0,-1.098,27.802,41.0
185,1841.0,230.0,-1.098,27.635,41.0
186,1842.0,230.0,-1.155,27.616,41.0
187,1843.0,230.0,-1.155,27.628,41.0
188,1844.0,230.0,-1.158,27.616,41.0
189,1845.0,230.0,-1.158,27.628,41.0
190,1846.0,230.0,-1.167,27.616,41.0
191,1919.0,240.0,-0.736,25.49,41.0
192,1920.0,240.0,-0.736,25.438,41.0
193,1921.0,240.0,-0.736,25.278,41.0
194,1922.0,240.0,-0.677,25.262,41.0
195,1923.0,240.0,-0.677,25.261,41.0
196,1924.0,240.0,-0.672,25.262,41.0
197,1925.0,240.0,-0.672,25.262,41.0
198,1926.0,240.0,-0.675,25.261,41.0
199,1999.0,250.0,-0.382,23.265,41.0
200,2000.0,250.0,-0.382,23.226,41.0
201,2001.0,250.0,-0.382,23.077,41.0
202,2002.0,250.0,-0.265,23.059,41.0
203,2003.0,250.0,-0.265,23.052,41.0
204,2004.0,250.0,-0.258,23.058,41.0
205,2005.0,250.0,-0.258,23.055,41.0
206,2006.0,250.0,-0.263,23.058,41.0
207,2079.0,260.0,0.354,22.808,41.0
208,2080.0,260.0,0.354,22.895,41.0
209,2081.0,260.0,0.354,23.022,41.0
210,2082.0,260.0,0.391,22.971,41.0
211,2083.0,260.0,0.391,22.973,41.0
212,2084.0,260.0,0.372,22.97,41.0
213,2085.0,260.0,0.372,22.97,41.0
214,2086.0,260.0,0.334,22.969,41.0
215,2159.0,270.0,0.032,24.763,41.0
216,2160.0,270.0,0.032,24.851,41.0
217,2161.0,270.0,0.032,25.008,41.0
218,2162.0,270.0,0.06,24.945,41.0
219,2163.0,270.0,0.06,24.966,41.0
220,2164.0,270.0,0.058,24.945,41.0
221,2165.0,270.0,0.058,24.966,41.0
222,2166.0,270.0,0.045,24.945,41.0
223,2239.0,280.0,0.113,25.392,41.0
224,2240.0,280.0,0.113,25.472,41.0
225,2241.0,280.0,0.113,25.61,41.0
226,2242.0,280.0,0.284,25.555,41.0
227,2243.0,280.0,0.284,25.563,41.0
228,2244.0,280.0,0.282,25.554,41.0
229,2245.0,280.0,0.282,25.564,41.0
230,2246.0,280.0,0.27,25.554,41.0
231,2319.0,290.0,0.324,27.477,41.0
232,2320.0,290.0,0.324,27.577,41.0
233,2321.0,290.0,0.324,27.756,41.0
234,2322.0,290.0,0.3,27.684,41.0
235,2323.0,290.0,0.3,27.712,41.0
236,2324.0,290.0,0.298,27.684,41.0
237,2325.0,290.0,0.298,27.712,41.0
238,2326.0,290.0,0.286,27.684,41.0
239,2399.0,300.0,0.158,29.742,41.0
240,2400.0,300.0,0.158,29.821,41.0
241,2401.0,300.0,0.158,29.981,41.0
242,2402.0,300.0,0.181,29.917,41.0
243,2403.0,300.0,0.181,29.947,41.0
244,2404.0,300.0,0.169,29.917,41.0
245,2405.0,300.0,0.169,29.949,41.0
246,2406.0,300.0,0.156,29.917,41.0
247,2479.0,310.0,0.396,31.792,41.0
248,2480.0,310.0,0.396,31.894,41.0
249,2481.0,310.0,0.396,32.066,41.0
250,2482.0,310.0,0.405,31.997,41.0
251,2483.0,310.0,0.405,32.01,41.0
252,2484.0,310.0,0.388,31.996,41.0
253,2485.0,310.0,0.388,32.017,41.0
254,2486.0,310.0,0.37,31.996,41.0
255,2559.0,320.0,-0.298,33.355,41.0
256,2560.0,320.0,-0.298,33.364,41.0
257,2561.0,320.0,-0.298,33.328,41.0
258,2562.0,320.0,-0.329,33.269,41.0
259,2563.0,320.0,-0.329,33.309,41.0
260,2564.0,320.0,-0.351,33.27,41.0
261,2565.0,320.0,-0.351,33.304,41.0
262,2566.0,320.0,-0.374,33.27,41.0
263,2639.0,330.0,-1.102,32.229,41.0
264,2640.0,330.0,-1.102,32.183,41.0
265,2641.0,330.0,-1.102,32.062,41.0
266,2642.0,330.0,-1.082,32.033,41.0
267,2643.0,330.0,-1.082,32.058,41.0
268,2644.0,330.0,-1.109,32.034,41.0
269,2645.0,330.0,-1.109,32.057,41.0
270,2646.0,330.0,-1.136,32.034,41.0
271,2719.0,340.0,-0.718,30.381,41.0
272,2720.0,340.0,-0.718,30.331,41.0
273,2721.0,340.0,-0.718,30.201,41.0
274,2722.0,340.0,-0.688,30.183,41.0
275,2723.0,340.0,-0.688,30.194,41.0
276,2724.0,340.0,-0.697,30.183,41.0
277,2725.0,340.0,-0.697,30.195,41.0
278,2726.0,340.0,-0.71,30.183,41.0
279,2799.0,350.0,-0.692,28.497,41.0
280,2800.0,350.0,-0.692,28.434,41.0
281,2801.0,350.0,-0.692,28.3,41.0
282,2802.0,350.0,-0.637,28.292,41.0
283,2803.0,350.0,-0.637,28.301,41.0
284,2804.0,350.0,-0.638,28.292,41.0
285,2805.0,350.0,-0.638,28.302,41.0
286,2806.0,350.0,-0.643,28.292,41.0
287,2879.0,360.0,-0.658,26.613,41.0
288,2880.0,360.0,-0.658,26.558,41.0
289,2881.0,360.0,-0.658,26.43,41.0
290,2882.0,360.0,-0.69,26.423,41.0
291,2883.0,360.0,-0.69,26.428,41.0
292,2884.0,360.0,-0.699,26.423,41.0
293,2885.0,360.0,-0.699,26.431,41.0
294,2886.0,360.0,-0.71,26.423,41.0
295,2959.0,370.0,-0.885,24.814,41.0
296,2960.0,370.0,-0.885,24.755,41.0
297,2961.0,370.0,-0.885,24.631,41.0
298,2962.0,370.0,-0.89,24.629,41.0
299,2963.0,370.0,-0.89,24.635,41.0
300,2964.0,370.0,-0.893,24.629,41.0
301,2965.0,370.0,-0.893,24.637,41.0
302,2966.0,370.0,-0.9,24.629,41.0
303,3039.0,380.0,-1.159,23.073,41.0
304,3040.0,380.0,-1.159,23.013,41.0
305,3041.0,380.0,-1.159,22.894,41.0
306,3042.0,380.0,-1.164,22.896,41.0
307,3043.0,380.0,-1.164,22.899,41.0
308,3044.0,380.0,-1.168,22.896,41.0
309,3045.0,380.0,-1.168,22.901,41.0
310,3046.0,380.0,-1.172,22.896,41.0
311,3119.0,390.0,-0.811,21.39,41.0
312,3120.0,390.0,-0.811,21.331,41.0
313,3121.0,390.0,-0.811,21.215,41.0
314,3122.0,390.0,-0.741,21.218,41.0
315,3123.0,390.0,-0.741,21.224,41.0
316,3124.0,390.0,-0.744,21.218,41.0
317,3125.0,390.0,-0.744,21.225,41.0
318,3126.0,390.0,-0.748,21.218,41.0
319,3199.0,400.0,-0.403,19.766,41.0
320,3200.0,400.0,-0.403,19.714,41.0
321,3201.0,400.0,-0.403,19.604,41.0
322,3202.0,400.0,-0.383,19.607,41.0
323,3203.0,400.0,-0.383,19.603,41.0
324,3204.0,400.0,-0.394,19.607,41.0
325,3205.0,400.0,-0.394,19.608,41.0
326,3206.0,400.0,-0.404,19.607,41.0
327,3279.0,410.0,-0.611,18.21,41.0
328,3280.0,410.0,-0.611,18.177,41.0
329,3281.0,410.0,-0.611,18.074,41.0
330,3282.0,410.0,-0.631,18.068,41.0
331,3283.0,410.0,-0.631,18.058,41.0
332,3284.0,410.0,-0.629,18.068,41.0
333,3285.0,410.0,-0.629,18.068,41.0
334,3286.0,410.0,-0.633,18.068,41.0
335,3359.0,420.0,-0.481,16.813,41.0
336,3360.0,420.0,-0.481,16.793,41.0
337,3361.0,420.0,-0.481,16.706,41.0
338,3362.0,420.0,-0.431,16.694,41.0
339,3363.0,420.0,-0.431,16.68,41.0
340,3364.0,420.0,-0.43,16.693,41.0
341,3365.0,420.0,-0.43,16.691,41.0
342,3366.0,420.0,-0.438,16.693,41.0
343,3439.0,430.0,-0.42,15.87,41.0
344,3440.0,430.0,-0.42,15.866,41.0
345,3441.0,430.0,-0.42,15.824,41.0
346,3442.0,430.0,-0.396,15.8,41.0
347,3443.0,430.0,-0.396,15.808,41.0
348,3444.0,430.0,-0.406,15.8,41.0
349,3445.0,430.0,-0.406,15.811,41.0
350,3446.0,430.0,-0.421,15.8,41.0
351,3519.0,440.0,0.144,15.303,41.0
352,3520.0,440.0,0.144,15.336,41.0
353,3521.0,440.0,0.144,15.389,41.0
354,3522.0,440.0,0.285,15.368,41.0
355,3523.0,440.0,0.285,15.37,41.0
356,3524.0,440.0,0.224,15.367,41.0
357,3525.0,440.0,0.224,15.374,41.0
358,3526.0,440.0,0.164,15.367,41.0
359,3599.0,450.0,0.704,16.073,41.0
360,3600.0,450.0,0.704,16.104,41.0
361,3601.0,450.0,0.704,16.17,41.0
362,3602.0,450.0,0.769,16.143,41.0
363,3603.0,450.0,0.769,16.155,41.0
364,3604.0,450.0,0.746,16.143,41.0
365,3605.0,450.0,0.746,16.158,41.0
366,3606.0,450.0,0.721,16.143,41.0
367,3679.0,460.0,0.344,16.936,41.0
368,3680.0,460.0,0.344,16.959,41.0
369,3681.0,460.0,0.344,17.019,41.0
370,3682.0,460.0,0.361,16.995,41.0
371,3683.0,460.0,0.361,17.009,41.0
372,3684.0,460.0,0.328,16.995,41.0
373,3685.0,460.0,0.328,17.011,41.0
374,3686.0,460.0,0.299,16.995,41.0
375,3759.0,470.0,-0.101,16.692,41.0
376,3760.0,470.0,-0.101,16.669,41.0
377,3761.0,470.0,-0.101,16.607,41.0
378,3762.0,470.0,0.007,16.593,41.0
379,3763.0,470.0,0.007,16.602,41.0
380,3764.0,470.0,-0.005,16.593,41.0
381,3765.0,470.0,-0.005,16.602,41.0
382,3766.0,470.0,-0.015,16.593,41.0
383,3839.0,480.0,0.225,16.868,41.0
384,3840.0,480.0,0.225,16.881,41.0
385,3841.0,480.0,0.225,16.912,41.0
386,3842.0,480.0,0.169,16.899,41.0
387,3843.0,480.0,0.169,16.91,41.0
388,3844.0,480.0,0.077,16.9,41.0
389,3845.0,480.0,0.077,16.908,41.0
390,3846.0,480.0,-0.001,16.9,41.0
391,3919.0,490.0,-1.182,16.07,41.0
392,3920.0,490.0,-1.182,16.04,41.0
393,3921.0,490.0,-1.182,15.979,41.0
394,3922.0,490.0,-1.126,15.976,41.0
395,3923.0,490.0,-1.126,15.98,41.0
396,3924.0,490.0,-1.128,15.976,41.0
397,3925.0,490.0,-1.128,15.981,41.0
398,3926.0,490.0,-1.131,15.976,41.0
