,x,y,z
0,0.016554469988412788,-0.07479720900867512,-0.13293040070104756
1,-1.4218075754639223,-1.3318097538001301,-1.6215788825534525
2,-1.497412144941511,-1.443139812211893,1.3442617161110983
3,-1.3006275947209445,1.4541513152214367,-1.4685361481457806
4,-1.3615960186655647,1.295663990869237,1.4921122789922607
5,1.4471376566388763,-1.4116704706614949,-1.5505707100038906
6,1.3643282863369068,-1.5214583449701513,1.4081391929438583
7,1.5087023246128812,1.3856608367172443,-1.4348324945606612
8,1.4439908195312308,1.2112145171249629,1.5564292582011576
9,-2.864448613341833,0.049029569853173305,-0.10006775035690221
10,-0.055326927655568896,-2.8360092745464147,-0.15149357659845739
11,0.0801045032273154,0.07173645696342408,-3.0499083900106427
12,-0.05451903112621817,-0.19996930874862476,2.9836577544203133
13,0.13735956086383094,2.7649501177675426,0.12896042761782464
14,2.8877045699148725,-0.09581492888008399,0.009029175502368699
15,-2.925084886636446,-2.728117389793683,-0.21007430283091658
16,-2.7786003554210152,0.1593431761183055,-3.0090362733413145
17,-2.905967550935868,-0.06540996748966885,2.8523861287393903
18,-2.7164050963815907,2.7975362031755,0.06656091421611623
19,0.01567834473367878,-2.7471754685677148,-3.052631905058416
20,-0.12932415497332278,-2.9319958352526436,2.783431659022149
21,0.1441930898720637,2.9095858348007324,-2.8294460129595413
22,0.0612431389435231,2.6284055855643476,3.0491748587629286
23,2.8304774420922008,-2.8549955455644107,-0.06444907662680156
24,2.8897837460718643,0.012887426528823909,-2.947510234083383
25,2.8019202880331693,-0.2368108141635113,2.9814904137155764
26,2.8923920087396087,2.7017167584733413,0.14323494716699822
27,-4.2908372872510965,-1.260781262180861,-1.623369241341689
28,-4.344814974370242,-1.3586571448111946,1.2970252860040135
29,-4.19260156074083,1.530432919583196,-1.4939977963798452
30,-4.257173291768178,1.407914480711099,1.4207175851640592
31,-1.4742347843969283,-4.137728800439497,-1.643122436535513
32,-1.549572829151928,-4.2093958946465,1.247493217677167
33,-1.39024917377307,-1.2961988758305312,-4.4756437163527725
34,-1.571051896065753,-1.571424607851844,4.280050664563898
35,-1.3078052769431359,1.5782605697098802,-4.372187093201632
36,-1.4553456898283357,1.2489678914728044,4.39533091696685
37,-1.2498230975246967,4.255991254330507,-1.2830221546757006
38,-1.285788342213058,4.129687832902361,1.6047447474233016
39,1.4174711335008345,-4.19549936541217,-1.566787416241201
40,1.3493257947861492,-4.269726689412845,1.3216056519619652
41,1.482444446668657,-1.3661362390102243,-4.4519414830444655
42,1.3235819232110344,-1.6609857019123604,4.351448636797407
43,1.5127334928994165,1.5118780445406832,-4.3643595875292345
44,1.3910936920756303,1.1476110816022402,4.480984090366845
45,1.5535290311679633,4.226899592606301,-1.2712571797494872
46,1.5215134422763068,4.087995270134824,1.6639858897834556
47,4.284778498494734,-1.4263185749107763,-1.4765658234625592
48,4.250968687137614,-1.5163478314348267,1.4515713052399417
49,4.280647434741806,1.3860869998639906,-1.4175047294664311
50,4.248786181557679,1.2421962282174719,1.5607966467169447
51,-2.8730769188119445,-2.6881610692518176,-3.070581243268668
52,-2.991493735551867,-2.8460067946775625,2.7242684710233354
53,-2.6905226427134656,2.9549850280203223,-2.8385541080046015
54,-2.789402645747864,2.726962539532159,2.936850384065343
55,2.8805076128596125,-2.8066682257765225,-2.965040291743682
56,2.779645871721788,-2.9557742877266824,2.8384972618065754
57,2.9053774793716713,2.8645556458311017,-2.8245411429947964
58,2.8410308636841153,2.5863209905333107,3.079460356433571
59,-5.712858627148943,0.09995329763917829,-0.10895502927963686
60,-0.06553991814235398,-5.601929393816788,-0.16339468574075777
61,0.06749193165967667,0.10978432311835679,-5.84722497331076
62,-0.10514727209470535,-0.2389301787182785,5.815845527546818
63,0.1520583272379539,5.605168022976858,0.22887225425747568
64,5.689466155072834,-0.03856014308282409,0.017270284843935193
65,-4.342310395444798,-4.122170470889141,-1.637290026998214
66,-4.380698009022999,-4.181102009813028,1.227706506106753
67,-4.2688442238526045,-1.2380670712064268,-4.4392943919656656
68,-4.384117529675183,-1.4545319450874326,4.232511665724961
69,-4.180976407617489,1.6213150432473242,-4.356518842550868
70,-4.302719423798867,1.3903253937030196,4.301859851703926
71,-4.136833857549036,4.2872076874517004,-1.3362936788408777
72,-4.189384039901897,4.195312721926946,1.500481412659135
73,-1.435820763961483,-4.175758171521681,-4.426386728587989
74,-1.5936052178879854,-4.32805889117539,4.171657124097204
75,-1.2789226700855094,4.401360744620305,-4.213177731945415
76,-1.37662908971575,4.127990996992884,4.420243942682673
77,1.4562615478465502,-4.214186780526748,-4.401778951983664
78,1.3112806516250541,-4.367116358607747,4.227038969794491
79,1.5249074609073012,4.363561067631839,-4.226772341249731
80,1.4586026885193542,4.069044567346094,4.506176158360684
81,4.291434476627613,-4.240404450104243,-1.471440381974517
82,4.260402505581547,-4.292205032072343,1.3963743771305355
83,4.30077197775962,-1.3988634060873268,-4.378901698746151
84,4.22458607147397,-1.617332609463265,4.3670921231332605
85,4.287939678196917,1.468676723950066,-4.333717267993024
86,4.225634692554974,1.1737653636669962,4.470428943235527
87,4.302178185768186,4.212607819015285,-1.3054358662322698
88,4.274513379561316,4.089474574253005,1.634557777884342
89,-5.762236881510481,-2.7150188467619354,-0.1800268469699271
90,-5.678395794646821,0.18948303354762497,-2.983139008997181
91,-5.742356123342564,0.014411986592170946,2.8223792253699775
92,-5.64707329961013,2.861043308682858,0.005906850197816472
93,-2.9320885278379287,-5.578371075572346,-0.21177699981292966
94,-2.7941226070252707,0.17060286143489575,-5.8244173844293785
95,-2.9503281180594705,-0.10464266504378188,5.737046634791069
96,-2.7067313820971326,5.629232217407549,0.17402732308942076
97,-0.0023196584771414215,-5.60188147563693,-2.980805097165337
98,-0.11991082257553733,-5.681584150184484,2.7197749790955097
99,0.021750141406933696,-2.7900478203540877,-5.84873986127095
100,-0.1610127449738581,-3.0248377017728534,5.700711094368243
101,0.10097053752234923,2.995324659207257,-5.73863506936037
102,-0.01541062847165183,2.6573455514800406,5.867754972864063
103,0.1434418422046338,5.72938506767791,-2.689407127720186
104,0.09423421622873075,5.548963985941364,3.0655827629291084
105,2.831488212788722,-5.655967026492524,-0.07762204835644888
106,2.889140593088237,0.060253254667858365,-5.824382175861607
107,2.774876607329609,-0.273096632627195,5.861408876985842
108,2.925208214052039,5.5936786317207146,0.21961723988556214
109,5.7097749457612545,-2.841182399974803,-0.007602188048007236
110,5.690642580552355,0.011497570062483557,-2.899958601567285
111,5.667232051954244,-0.14361797180843025,2.9503538281536557
112,5.68086861547292,2.7447455239473677,0.10010956700879062
113,-5.741292857509492,-2.6876181118840092,-3.027952757505952
114,-5.787217823862592,-2.8108837487112517,2.740368642908606
115,-5.614264185882471,2.977524232815148,-2.8642490467845474
116,-5.702619954644814,2.8293762345216567,2.8584992717051976
117,-2.889160117650842,-5.595545503889605,-2.992946903499958
