,iter,ntrans,curvature,ediff,ediffmax
0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0
2,2.0,0.0,9.814,0.002,0.002
3,3.0,0.0,9.814,0.001,0.002
4,4.0,0.0,5.487,0.001,0.002
5,5.0,0.0,5.487,0.001,0.002
6,6.0,0.0,4.015,0.001,0.002
7,79.0,10.0,1.158,0.163,0.168
8,80.0,10.0,1.158,0.175,0.175
9,81.0,10.0,1.158,0.202,0.202
10,82.0,10.0,1.159,0.191,0.202
11,83.0,10.0,1.159,0.197,0.202
12,84.0,10.0,1.263,0.191,0.202
13,85.0,10.0,1.263,0.196,0.202
14,86.0,10.0,1.256,0.191,0.202
15,159.0,20.0,1.285,0.699,0.71
16,160.0,20.0,1.285,0.728,0.728
17,161.0,20.0,1.285,0.789,0.789
18,162.0,20.0,1.28,0.764,0.789
19,163.0,20.0,1.28,0.777,0.789
20,164.0,20.0,1.326,0.764,0.789
21,165.0,20.0,1.326,0.775,0.789
22,166.0,20.0,1.339,0.764,0.789
23,239.0,30.0,1.226,1.659,1.677
24,240.0,30.0,1.226,1.701,1.701
25,241.0,30.0,1.226,1.784,1.784
26,242.0,30.0,1.177,1.75,1.784
27,243.0,30.0,1.177,1.765,1.784
28,244.0,30.0,1.193,1.751,1.784
29,245.0,30.0,1.193,1.764,1.784
30,246.0,30.0,1.193,1.752,1.784
31,319.0,40.0,1.369,2.066,2.293
32,320.0,40.0,1.369,2.103,2.293
33,321.0,40.0,1.369,2.146,2.293
34,322.0,40.0,0.665,2.121,2.293
35,323.0,40.0,0.665,2.162,2.293
36,324.0,40.0,0.5,2.122,2.293
37,325.0,40.0,0.5,2.119,2.293
38,326.0,40.0,0.247,2.12,2.293
39,399.0,50.0,-0.407,2.059,2.293
40,400.0,50.0,-0.407,2.064,2.293
41,401.0,50.0,-0.407,2.048,2.293
42,402.0,50.0,-0.796,2.026,2.293
43,403.0,50.0,-0.796,2.038,2.293
44,404.0,50.0,-0.894,2.027,2.293
45,405.0,50.0,-0.894,2.04,2.293
46,406.0,50.0,-0.949,2.028,2.293
47,479.0,60.0,-0.597,2.293,2.324
48,480.0,60.0,-0.597,2.299,2.324
49,481.0,60.0,-0.597,2.3,2.324
50,482.0,60.0,-0.689,2.278,2.324
51,483.0,60.0,-0.689,2.291,2.324
52,484.0,60.0,-0.715,2.279,2.324
53,485.0,60.0,-0.715,2.288,2.324
54,486.0,60.0,-0.729,2.279,2.324
55,559.0,70.0,-0.939,2.279,2.336
56,560.0,70.0,-0.939,2.289,2.336
57,561.0,70.0,-0.939,2.288,2.336
58,562.0,70.0,-1.145,2.274,2.336
59,563.0,70.0,-1.145,2.284,2.336
60,564.0,70.0,-1.188,2.274,2.336
61,565.0,70.0,-1.188,2.277,2.336
62,566.0,70.0,-1.199,2.274,2.336
63,639.0,80.0,-1.843,2.269,2.336
64,640.0,80.0,-1.843,2.274,2.336
65,641.0,80.0,-1.843,2.276,2.336
66,642.0,80.0,-2.057,2.269,2.336
67,643.0,80.0,-2.057,2.269,2.336
68,644.0,80.0,-2.087,2.269,2.336
69,645.0,80.0,-2.087,2.292,2.336
70,646.0,80.0,-2.103,2.269,2.336
71,719.0,90.0,0.879,2.224,2.336
72,720.0,90.0,0.879,2.218,2.336
73,721.0,90.0,0.879,2.225,2.336
74,722.0,90.0,2.156,2.221,2.336
75,723.0,90.0,2.156,2.235,2.336
76,724.0,90.0,0.922,2.222,2.336
77,725.0,90.0,0.922,2.235,2.336
78,726.0,90.0,0.739,2.223,2.336
79,799.0,100.0,0.795,2.422,2.437
80,800.0,100.0,0.795,2.437,2.437
81,801.0,100.0,0.795,2.467,2.467
82,802.0,100.0,0.507,2.455,2.467
83,803.0,100.0,0.507,2.461,2.467
84,804.0,100.0,-0.15,2.455,2.467
85,805.0,100.0,-0.15,2.469,2.469
86,806.0,100.0,-0.388,2.456,2.469
87,879.0,110.0,-1.254,2.419,2.469
88,880.0,110.0,-1.254,2.421,2.469
89,881.0,110.0,-1.254,2.421,2.469
90,882.0,110.0,-0.906,2.417,2.469
91,883.0,110.0,-0.906,2.418,2.469
92,884.0,110.0,-0.943,2.417,2.469
93,885.0,110.0,-0.943,2.423,2.469
94,886.0,110.0,-0.95,2.417,2.469
95,959.0,120.0,-0.316,2.445,2.469
