Generated by pymatgen.io.lammps.data.LammpsData

2000  atoms

   3  atom types

0.000000 28.304885  xlo xhi
0.000000 28.304885  ylo yhi
0.000000 28.304885  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.8450
2   4.0026
3  51.9961

Atoms

1     1  0.000000  0.000000  0.000000
2     1  0.000000  0.000000  2.830488
3     1  0.000000  0.000000  5.660977
4     1  0.000000  0.000000  8.491465
5     1  0.000000  0.000000 11.321954
6     1  0.000000  0.000000 14.152442
7     1  0.000000  0.000000 16.982931
8     1  0.000000  0.000000 19.813419
9     1  0.000000  0.000000 22.643908
10    1  0.000000  0.000000 25.474396
11    1  0.000000  2.830488  0.000000
12    1  0.000000  2.830488  2.830488
13    1  0.000000  2.830488  5.660977
14    1  0.000000  2.830488  8.491465
15    1  0.000000  2.830488 11.321954
16    1  0.000000  2.830488 14.152442
17    1  0.000000  2.830488 16.982931
18    1  0.000000  2.830488 19.813419
19    1  0.000000  2.830488 22.643908
20    1  0.000000  2.830488 25.474396
21    1  0.000000  5.660977  0.000000
22    1  0.000000  5.660977  2.830488
23    1  0.000000  5.660977  5.660977
24    1  0.000000  5.660977  8.491465
25    1  0.000000  5.660977 11.321954
26    1  0.000000  5.660977 14.152442
27    1  0.000000  5.660977 16.982931
28    1  0.000000  5.660977 19.813419
29    1  0.000000  5.660977 22.643908
30    1  0.000000  5.660977 25.474396
31    1  0.000000  8.491465  0.000000
32    1  0.000000  8.491465  2.830488
33    1  0.000000  8.491465  5.660977
34    1  0.000000  8.491465  8.491465
35    1  0.000000  8.491465 11.321954
36    1  0.000000  8.491465 14.152442
37    1  0.000000  8.491465 16.982931
38    1  0.000000  8.491465 19.813419
39    1  0.000000  8.491465 22.643908
40    1  0.000000  8.491465 25.474396
41    1  0.000000 11.321954  0.000000
42    1  0.000000 11.321954  2.830488
43    1  0.000000 11.321954  5.660977
44    1  0.000000 11.321954  8.491465
45    1  0.000000 11.321954 11.321954
46    1  0.000000 11.321954 14.152442
47    1  0.000000 11.321954 16.982931
48    1  0.000000 11.321954 19.813419
49    1  0.000000 11.321954 22.643908
50    1  0.000000 11.321954 25.474396
51    1  0.000000 14.152442  0.000000
52    1  0.000000 14.152442  2.830488
53    1  0.000000 14.152442  5.660977
54    1  0.000000 14.152442  8.491465
55    1  0.000000 14.152442 11.321954
56    1  0.000000 14.152442 14.152442
57    1  0.000000 14.152442 16.982931
58    1  0.000000 14.152442 19.813419
59    1  0.000000 14.152442 22.643908
60    1  0.000000 14.152442 25.474396
61    1  0.000000 16.982931  0.000000
62    1  0.000000 16.982931  2.830488
63    1  0.000000 16.982931  5.660977
64    1  0.000000 16.982931  8.491465
65    1  0.000000 16.982931 11.321954
66    1  0.000000 16.982931 14.152442
67    1  0.000000 16.982931 16.982931
68    1  0.000000 16.982931 19.813419
69    1  0.000000 16.982931 22.643908
70    1  0.000000 16.982931 25.474396
71    1  0.000000 19.813419  0.000000
72    1  0.000000 19.813419  2.830488
73    1  0.000000 19.813419  5.660977
74    1  0.000000 19.813419  8.491465
75    1  0.000000 19.813419 11.321954
76    1  0.000000 19.813419 14.152442
77    1  0.000000 19.813419 16.982931
78    1  0.000000 19.813419 19.813419
79    1  0.000000 19.813419 22.643908
80    1  0.000000 19.813419 25.474396
81    1  0.000000 22.643908  0.000000
82    1  0.000000 22.643908  2.830488
83    1  0.000000 22.643908  5.660977
84    1  0.000000 22.643908  8.491465
85    1  0.000000 22.643908 11.321954
86    1  0.000000 22.643908 14.152442
87    1  0.000000 22.643908 16.982931
88    1  0.000000 22.643908 19.813419
89    1  0.000000 22.643908 22.643908
90    1  0.000000 22.643908 25.474396
91    1  0.000000 25.474396  0.000000
92    1  0.000000 25.474396  2.830488
93    1  0.000000 25.474396  5.660977
94    1  0.000000 25.474396  8.491465
95    1  0.000000 25.474396 11.321954
96    1  0.000000 25.474396 14.152442
97    1  0.000000 25.474396 16.982931
98    1  0.000000 25.474396 19.813419
99    1  0.000000 25.474396 22.643908
100   1  0.000000 25.474396 25.474396
101   1  2.830488  0.000000  0.000000
102   1  2.830488  0.000000  2.830488
103   1  2.830488  0.000000  5.660977
104   1  2.830488  0.000000  8.491465
105   1  2.830488  0.000000 11.321954
106   1  2.830488  0.000000 14.152442
107   1  2.830488  0.000000 16.982931
108   1  2.830488  0.000000 19.813419
109   1  2.830488  0.000000 22.643908
110   1  2.830488  0.000000 25.474396
111   1  2.830488  2.830488  0.000000
112   1  2.830488  2.830488  2.830488
113   1  2.830488  2.830488  5.660977
114   1  2.830488  2.830488  8.491465
115   1  2.830488  2.830488 11.321954
116   1  2.830488  2.830488 14.152442
117   1  2.830488  2.830488 16.982931
118   1  2.830488  2.830488 19.813419
119   1  2.830488  2.830488 22.643908
120   1  2.830488  2.830488 25.474396
121   1  2.830488  5.660977  0.000000
122   1  2.830488  5.660977  2.830488
123   1  2.830488  5.660977  5.660977
124   1  2.830488  5.660977  8.491465
125   1  2.830488  5.660977 11.321954
126   1  2.830488  5.660977 14.152442
127   1  2.830488  5.660977 16.982931
128   1  2.830488  5.660977 19.813419
129   1  2.830488  5.660977 22.643908
130   1  2.830488  5.660977 25.474396
131   1  2.830488  8.491465  0.000000
132   1  2.830488  8.491465  2.830488
133   1  2.830488  8.491465  5.660977
134   1  2.830488  8.491465  8.491465
135   1  2.830488  8.491465 11.321954
136   1  2.830488  8.491465 14.152442
137   1  2.830488  8.491465 16.982931
138   1  2.830488  8.491465 19.813419
139   1  2.830488  8.491465 22.643908
140   1  2.830488  8.491465 25.474396
141   1  2.830488 11.321954  0.000000
142   1  2.830488 11.321954  2.830488
143   1  2.830488 11.321954  5.660977
144   1  2.830488 11.321954  8.491465
145   1  2.830488 11.321954 11.321954
146   1  2.830488 11.321954 14.152442
147   1  2.830488 11.321954 16.982931
148   1  2.830488 11.321954 19.813419
149   1  2.830488 11.321954 22.643908
150   1  2.830488 11.321954 25.474396
151   1  2.830488 14.152442  0.000000
152   1  2.830488 14.152442  2.830488
