,iter,ntrans,curvature,ediff,ediffmax
98,962.0,120.0,0.684,24.848,24.97
99,963.0,120.0,0.684,24.904,24.97
100,964.0,120.0,0.687,24.848,24.97
101,965.0,120.0,0.687,24.903,24.97
102,966.0,120.0,0.688,24.848,24.97
103,1039.0,130.0,0.629,28.484,28.56
104,1040.0,130.0,0.629,28.65,28.65
105,1041.0,130.0,0.629,28.953,28.953
106,1042.0,130.0,0.628,28.832,28.953
107,1043.0,130.0,0.628,28.876,28.953
108,1044.0,130.0,0.634,28.832,28.953
109,1045.0,130.0,0.634,28.876,28.953
110,1046.0,130.0,0.635,28.833,28.953
111,1119.0,140.0,0.586,32.392,32.471
112,1120.0,140.0,0.586,32.561,32.561
113,1121.0,140.0,0.586,32.862,32.862
114,1122.0,140.0,0.57,32.742,32.862
115,1123.0,140.0,0.57,32.783,32.862
116,1124.0,140.0,0.574,32.741,32.862
117,1125.0,140.0,0.574,32.783,32.862
118,1126.0,140.0,0.575,32.742,32.862
119,1199.0,150.0,0.318,36.21,36.274
120,1200.0,150.0,0.318,36.354,36.354
121,1201.0,150.0,0.318,36.62,36.62
122,1202.0,150.0,0.287,36.513,36.62
123,1203.0,150.0,0.287,36.556,36.62
124,1204.0,150.0,0.285,36.514,36.62
125,1205.0,150.0,0.285,36.557,36.62
126,1206.0,150.0,0.278,36.516,36.62
127,1279.0,160.0,-0.593,37.069,38.056
128,1280.0,160.0,-0.593,36.993,38.056
129,1281.0,160.0,-0.593,36.803,38.056
130,1282.0,160.0,-0.6,36.744,38.056
131,1283.0,160.0,-0.6,36.791,38.056
132,1284.0,160.0,-0.607,36.745,38.056
133,1285.0,160.0,-0.607,36.793,38.056
134,1286.0,160.0,-0.622,36.746,38.056
135,1359.0,170.0,-0.307,34.263,38.056
136,1360.0,170.0,-0.307,34.219,38.056
137,1361.0,170.0,-0.307,34.038,38.056
138,1362.0,170.0,-0.252,33.989,38.056
139,1363.0,170.0,-0.252,34.003,38.056
140,1364.0,170.0,-0.251,33.989,38.056
141,1365.0,170.0,-0.251,34.0,38.056
142,1366.0,170.0,-0.261,33.988,38.056
143,1439.0,180.0,0.062,31.911,38.056
144,1440.0,180.0,0.062,32.008,38.056
145,1441.0,180.0,0.062,32.141,38.056
146,1442.0,180.0,0.203,32.085,38.056
147,1443.0,180.0,0.203,32.084,38.056
148,1444.0,180.0,0.186,32.084,38.056
149,1445.0,180.0,0.186,32.09,38.056
150,1446.0,180.0,0.162,32.083,38.056
151,1519.0,190.0,-0.054,33.581,38.056
152,1520.0,190.0,-0.054,33.594,38.056
153,1521.0,190.0,-0.054,33.512,38.056
154,1522.0,190.0,-0.087,33.441,38.056
155,1523.0,190.0,-0.087,33.465,38.056
156,1524.0,190.0,-0.109,33.441,38.056
157,1525.0,190.0,-0.109,33.465,38.056
158,1526.0,190.0,-0.137,33.441,38.056
159,1599.0,200.0,-0.646,32.169,38.056
160,1600.0,200.0,-0.646,32.123,38.056
161,1601.0,200.0,-0.646,31.989,38.056
162,1602.0,200.0,-0.6,31.94,38.056
163,1603.0,200.0,-0.6,31.968,38.056
164,1604.0,200.0,-0.607,31.94,38.056
165,1605.0,200.0,-0.607,31.97,38.056
166,1606.0,200.0,-0.617,31.941,38.056
167,1679.0,210.0,-0.199,30.21,38.056
168,1680.0,210.0,-0.199,30.191,38.056
169,1681.0,210.0,-0.199,30.068,38.056
170,1682.0,210.0,-0.191,30.021,38.056
171,1683.0,210.0,-0.191,30.034,38.056
172,1684.0,210.0,-0.228,30.021,38.056
173,1685.0,210.0,-0.228,30.037,38.056
174,1686.0,210.0,-0.264,30.021,38.056
175,1759.0,220.0,-3.254,28.079,38.056
176,1760.0,220.0,-3.254,27.972,38.056
177,1761.0,220.0,-3.254,27.79,38.056
178,1762.0,220.0,-3.265,27.788,38.056
179,1763.0,220.0,-3.265,27.809,38.056
180,1764.0,220.0,-3.265,27.788,38.056
181,1765.0,220.0,-3.265,27.812,38.056
182,1766.0,220.0,-3.267,27.788,38.056
183,1839.0,230.0,-2.578,25.49,38.056
184,1840.0,230.0,-2.578,25.435,38.056
185,1841.0,230.0,-2.578,25.263,38.056
186,1842.0,230.0,-2.467,25.26,38.056
187,1843.0,230.0,-2.467,25.25,38.056
188,1844.0,230.0,-2.464,25.26,38.056
189,1845.0,230.0,-2.464,25.253,38.056
190,1846.0,230.0,-2.465,25.26,38.056
191,1919.0,240.0,-1.493,23.09,38.056
192,1920.0,240.0,-1.493,23.045,38.056
193,1921.0,240.0,-1.493,22.885,38.056
194,1922.0,240.0,-1.368,22.876,38.056
195,1923.0,240.0,-1.368,22.864,38.056
196,1924.0,240.0,-1.361,22.876,38.056
197,1925.0,240.0,-1.361,22.867,38.056
198,1926.0,240.0,-1.363,22.875,38.056
199,1999.0,250.0,-0.449,20.916,38.056
200,2000.0,250.0,-0.449,20.886,38.056
201,2001.0,250.0,-0.449,20.749,38.056
202,2002.0,250.0,-0.334,20.729,38.056
203,2003.0,250.0,-0.334,20.72,38.056
204,2004.0,250.0,-0.33,20.727,38.056
205,2005.0,250.0,-0.33,20.725,38.056
206,2006.0,250.0,-0.343,20.727,38.056
207,2079.0,260.0,0.301,21.045,38.056
208,2080.0,260.0,0.301,21.145,38.056
209,2081.0,260.0,0.301,21.301,38.056
210,2082.0,260.0,0.328,21.239,38.056
211,2083.0,260.0,0.328,21.245,38.056
212,2084.0,260.0,0.324,21.237,38.056
213,2085.0,260.0,0.324,21.248,38.056
214,2086.0,260.0,0.296,21.237,38.056
215,2159.0,270.0,-0.135,23.24,38.056
216,2160.0,270.0,-0.135,23.263,38.056
217,2161.0,270.0,-0.135,23.263,38.056
218,2162.0,270.0,-0.326,23.201,38.056
219,2163.0,270.0,-0.326,23.239,38.056
220,2164.0,270.0,-0.38,23.202,38.056
221,2165.0,270.0,-0.38,23.243,38.056
222,2166.0,270.0,-0.446,23.205,38.056
223,2239.0,280.0,-0.284,22.301,38.056
224,2240.0,280.0,-0.284,22.27,38.056
225,2241.0,280.0,-0.284,22.17,38.056
226,2242.0,280.0,-0.252,22.138,38.056
227,2243.0,280.0,-0.252,22.152,38.056
228,2244.0,280.0,-0.28,22.138,38.056
229,2245.0,280.0,-0.28,22.154,38.056
230,2246.0,280.0,-0.303,22.138,38.056
231,2319.0,290.0,-0.141,20.688,38.056
232,2320.0,290.0,-0.141,20.666,38.056
233,2321.0,290.0,-0.141,20.554,38.056
234,2322.0,290.0,-0.02,20.531,38.056
235,2323.0,290.0,-0.02,20.529,38.056
236,2324.0,290.0,-0.023,20.53,38.056
237,2325.0,290.0,-0.023,20.53,38.056
238,2326.0,290.0,-0.033,20.53,38.056
239,2399.0,300.0,0.268,21.232,38.056
240,2400.0,300.0,0.268,21.294,38.056
241,2401.0,300.0,0.268,21.399,38.056
242,2402.0,300.0,0.291,21.357,38.056
243,2403.0,300.0,0.291,21.369,38.056
244,2404.0,300.0,0.271,21.357,38.056
245,2405.0,300.0,0.271,21.37,38.056
246,2406.0,300.0,0.244,21.356,38.056
247,2479.0,310.0,0.134,22.546,38.056
248,2480.0,310.0,0.134,22.603,38.056
249,2481.0,310.0,0.134,22.701,38.056
250,2482.0,310.0,0.172,22.662,38.056
251,2483.0,310.0,0.172,22.672,38.056
252,2484.0,310.0,0.157,22.661,38.056
253,2485.0,310.0,0.157,22.673,38.056
254,2486.0,310.0,0.133,22.661,38.056
255,2559.0,320.0,-0.073,22.461,38.056
256,2560.0,320.0,-0.073,22.454,38.056
257,2561.0,320.0,-0.073,22.384,38.056
258,2562.0,320.0,0.007,22.348,38.056
259,2563.0,320.0,0.007,22.361,38.056
260,2564.0,320.0,0.003,22.348,38.056
261,2565.0,320.0,0.003,22.36,38.056
262,2566.0,320.0,-0.012,22.348,38.056
263,2639.0,330.0,-0.677,21.405,38.056
264,2640.0,330.0,-0.677,21.361,38.056
265,2641.0,330.0,-0.677,21.264,38.056
266,2642.0,330.0,-0.655,21.243,38.056
267,2643.0,330.0,-0.655,21.259,38.056
268,2644.0,330.0,-0.658,21.242,38.056
269,2645.0,330.0,-0.658,21.263,38.056
270,2646.0,330.0,-0.667,21.243,38.056
271,2719.0,340.0,-0.809,19.97,38.056
272,2720.0,340.0,-0.809,19.926,38.056
273,2721.0,340.0,-0.809,19.825,38.056
274,2722.0,340.0,-0.842,19.811,38.056
275,2723.0,340.0,-0.842,19.824,38.056
276,2724.0,340.0,-0.841,19.811,38.056
277,2725.0,340.0,-0.841,19.825,38.056
278,2726.0,340.0,-0.846,19.811,38.056
279,2799.0,350.0,-0.823,18.516,38.056
280,2800.0,350.0,-0.823,18.486,38.056
281,2801.0,350.0,-0.823,18.388,38.056
282,2802.0,350.0,-0.804,18.378,38.056
283,2803.0,350.0,-0.804,18.38,38.056
284,2804.0,350.0,-0.8,18.378,38.056
285,2805.0,350.0,-0.8,18.379,38.056
286,2806.0,350.0,-0.803,18.378,38.056
287,2879.0,360.0,-1.259,17.187,38.056
288,2880.0,360.0,-1.259,17.149,38.056
289,2881.0,360.0,-1.259,17.058,38.056
290,2882.0,360.0,-1.372,17.049,38.056
291,2883.0,360.0,-1.372,17.058,38.056
292,2884.0,360.0,-1.375,17.049,38.056
293,2885.0,360.0,-1.375,17.058,38.056
294,2886.0,360.0,-1.383,17.049,38.056
295,2959.0,370.0,-1.663,15.886,38.056
296,2960.0,370.0,-1.663,15.85,38.056
297,2961.0,370.0,-1.663,15.761,38.056
298,2962.0,370.0,-1.65,15.758,38.056
299,2963.0,370.0,-1.65,15.759,38.056
300,2964.0,370.0,-1.65,15.758,38.056
301,2965.0,370.0,-1.65,15.759,38.056
302,2966.0,370.0,-1.654,15.758,38.056
303,3039.0,380.0,-2.168,14.67,38.056
304,3040.0,380.0,-2.168,14.635,38.056
305,3041.0,380.0,-2.168,14.554,38.056
306,3042.0,380.0,-2.248,14.551,38.056
307,3043.0,380.0,-2.248,14.557,38.056
308,3044.0,380.0,-2.249,14.551,38.056
309,3045.0,380.0,-2.249,14.556,38.056
310,3046.0,380.0,-2.252,14.551,38.056
311,3119.0,390.0,-2.025,13.566,38.056
312,3120.0,390.0,-2.025,13.536,38.056
313,3121.0,390.0,-2.025,13.464,38.056
314,3122.0,390.0,-1.979,13.461,38.056
315,3123.0,390.0,-1.979,13.461,38.056
316,3124.0,390.0,-1.977,13.461,38.056
317,3125.0,390.0,-1.977,13.461,38.056
318,3126.0,390.0,-1.978,13.461,38.056
319,3199.0,400.0,-1.431,12.567,38.056
320,3200.0,400.0,-1.431,12.546,38.056
321,3201.0,400.0,-1.431,12.481,38.056
322,3202.0,400.0,-1.344,12.477,38.056
323,3203.0,400.0,-1.344,12.475,38.056
324,3204.0,400.0,-1.342,12.477,38.056
325,3205.0,400.0,-1.342,12.476,38.056
326,3206.0,400.0,-1.344,12.477,38.056
327,3279.0,410.0,-0.25,11.701,38.056
328,3280.0,410.0,-0.25,11.686,38.056
329,3281.0,410.0,-0.25,11.634,38.056
330,3282.0,410.0,-0.072,11.627,38.056
331,3283.0,410.0,-0.072,11.627,38.056
332,3284.0,410.0,-0.089,11.627,38.056
333,3285.0,410.0,-0.089,11.627,38.056
334,3286.0,410.0,-0.109,11.626,38.056
335,3359.0,420.0,0.781,11.795,38.056
336,3360.0,420.0,0.781,11.824,38.056
337,3361.0,420.0,0.781,11.876,38.056
338,3362.0,420.0,0.732,11.855,38.056
339,3363.0,420.0,0.732,11.863,38.056
340,3364.0,420.0,0.682,11.855,38.056
341,3365.0,420.0,0.682,11.863,38.056
342,3366.0,420.0,0.637,11.855,38.056
343,3439.0,430.0,-0.603,11.802,38.056
344,3440.0,430.0,-0.603,11.78,38.056
345,3441.0,430.0,-0.603,11.736,38.056
346,3442.0,430.0,-0.429,11.727,38.056
347,3443.0,430.0,-0.429,11.737,38.056
348,3444.0,430.0,-0.444,11.727,38.056
349,3445.0,430.0,-0.444,11.737,38.056
350,3446.0,430.0,-0.456,11.728,38.056
351,3519.0,440.0,-0.115,11.188,38.056
352,3520.0,440.0,-0.115,11.178,38.056
353,3521.0,440.0,-0.115,11.139,38.056
354,3522.0,440.0,-0.013,11.133,38.056
355,3523.0,440.0,-0.013,11.133,38.056
356,3524.0,440.0,-0.055,11.132,38.056
357,3525.0,440.0,-0.055,11.132,38.056
358,3526.0,440.0,-0.092,11.132,38.056
359,3599.0,450.0,-1.108,10.806,38.056
360,3600.0,450.0,-1.108,10.793,38.056
361,3601.0,450.0,-1.108,10.771,38.056
362,3602.0,450.0,-1.157,10.764,38.056
363,3603.0,450.0,-1.157,10.771,38.056
364,3604.0,450.0,-1.166,10.764,38.056
365,3605.0,450.0,-1.166,10.768,38.056
366,3606.0,450.0,-1.174,10.764,38.056
367,3679.0,460.0,-1.496,10.469,38.056
368,3680.0,460.0,-1.496,10.452,38.056
369,3681.0,460.0,-1.496,10.429,38.056
370,3682.0,460.0,-1.544,10.428,38.056
371,3683.0,460.0,-1.544,10.437,38.056
372,3684.0,460.0,-1.549,10.428,38.056
373,3685.0,460.0,-1.549,10.431,38.056
374,3686.0,460.0,-1.554,10.428,38.056
375,3759.0,470.0,-1.775,10.144,38.056
376,3760.0,470.0,-1.775,10.128,38.056
377,3761.0,470.0,-1.775,10.111,38.056
378,3762.0,470.0,-1.765,10.111,38.056
379,3763.0,470.0,-1.765,10.116,38.056
380,3764.0,470.0,-1.768,10.112,38.056
381,3765.0,470.0,-1.768,10.107,38.056
382,3766.0,470.0,-1.77,10.111,38.056
383,3839.0,480.0,-1.864,9.769,38.056
384,3840.0,480.0,-1.864,9.756,38.056
385,3841.0,480.0,-1.864,9.728,38.056
386,3842.0,480.0,-1.831,9.728,38.056
387,3843.0,480.0,-1.831,9.722,38.056
388,3844.0,480.0,-1.837,9.728,38.056
389,3845.0,480.0,-1.837,9.727,38.056
390,3846.0,480.0,-1.84,9.728,38.056
391,3919.0,490.0,-2.378,9.331,38.056
392,3920.0,490.0,-2.378,9.306,38.056
393,3921.0,490.0,-2.378,9.245,38.056
394,3922.0,490.0,-2.544,9.245,38.056
395,3923.0,490.0,-2.544,9.255,38.056
396,3924.0,490.0,-2.599,9.246,38.056
397,3925.0,490.0,-2.599,9.26,38.056
398,3926.0,490.0,-2.645,9.247,38.056
