,iter,ntrans,curvature,ediff,ediffmax
0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0,0.0
2,2.0,0.0,10.411,0.002,0.002
3,3.0,0.0,10.411,0.001,0.002
4,4.0,0.0,5.729,0.001,0.002
5,5.0,0.0,5.729,0.001,0.002
6,6.0,0.0,4.22,0.001,0.002
7,79.0,10.0,1.106,0.194,0.198
8,80.0,10.0,1.106,0.206,0.206
9,81.0,10.0,1.106,0.234,0.234
10,82.0,10.0,1.102,0.222,0.234
11,83.0,10.0,1.102,0.229,0.234
12,84.0,10.0,1.152,0.222,0.234
13,85.0,10.0,1.152,0.228,0.234
14,86.0,10.0,1.14,0.222,0.234
15,159.0,20.0,1.014,0.685,0.693
16,160.0,20.0,1.014,0.707,0.707
17,161.0,20.0,1.014,0.757,0.757
18,162.0,20.0,1.01,0.737,0.757
19,163.0,20.0,1.01,0.747,0.757
20,164.0,20.0,1.025,0.737,0.757
21,165.0,20.0,1.025,0.747,0.757
22,166.0,20.0,1.025,0.737,0.757
23,239.0,30.0,0.989,1.445,1.458
24,240.0,30.0,0.989,1.48,1.48
25,241.0,30.0,0.989,1.553,1.553
26,242.0,30.0,0.986,1.524,1.553
27,243.0,30.0,0.986,1.539,1.553
28,244.0,30.0,0.99,1.524,1.553
29,245.0,30.0,0.99,1.539,1.553
30,246.0,30.0,0.99,1.524,1.553
31,319.0,40.0,0.962,2.552,2.57
32,320.0,40.0,0.962,2.6,2.6
33,321.0,40.0,0.962,2.702,2.702
34,322.0,40.0,0.959,2.661,2.702
35,323.0,40.0,0.959,2.684,2.702
36,324.0,40.0,0.96,2.661,2.702
37,325.0,40.0,0.96,2.684,2.702
38,326.0,40.0,0.961,2.661,2.702
39,399.0,50.0,0.929,4.035,4.058
40,400.0,50.0,0.929,4.096,4.096
41,401.0,50.0,0.929,4.227,4.227
42,402.0,50.0,0.925,4.175,4.227
43,403.0,50.0,0.925,4.204,4.227
44,404.0,50.0,0.925,4.175,4.227
45,405.0,50.0,0.925,4.204,4.227
46,406.0,50.0,0.925,4.175,4.227
47,479.0,60.0,0.89,5.894,5.921
48,480.0,60.0,0.89,5.969,5.969
49,481.0,60.0,0.89,6.128,6.128
50,482.0,60.0,0.887,6.064,6.128
51,483.0,60.0,0.887,6.1,6.128
52,484.0,60.0,0.887,6.064,6.128
53,485.0,60.0,0.887,6.1,6.128
54,486.0,60.0,0.887,6.064,6.128
55,559.0,70.0,0.855,8.121,8.153
56,560.0,70.0,0.855,8.209,8.209
57,561.0,70.0,0.855,8.396,8.396
58,562.0,70.0,0.852,8.321,8.396
59,563.0,70.0,0.852,8.363,8.396
60,564.0,70.0,0.852,8.321,8.396
61,565.0,70.0,0.852,8.363,8.396
62,566.0,70.0,0.852,8.321,8.396
63,639.0,80.0,0.819,10.699,10.735
64,640.0,80.0,0.819,10.799,10.799
65,641.0,80.0,0.819,11.012,11.012
66,642.0,80.0,0.815,10.926,11.012
67,643.0,80.0,0.815,10.975,11.012
68,644.0,80.0,0.815,10.926,11.012
69,645.0,80.0,0.815,10.975,11.012
70,646.0,80.0,0.815,10.926,11.012
71,719.0,90.0,0.783,13.606,13.647
72,720.0,90.0,0.783,13.718,13.718
73,721.0,90.0,0.783,13.956,13.956
74,722.0,90.0,0.779,13.86,13.956
75,723.0,90.0,0.779,13.914,13.956
76,724.0,90.0,0.779,13.86,13.956
77,725.0,90.0,0.779,13.914,13.956
78,726.0,90.0,0.779,13.86,13.956
79,799.0,100.0,0.745,16.832,16.877
80,800.0,100.0,0.745,16.955,16.955
81,801.0,100.0,0.745,17.217,17.217
82,802.0,100.0,0.74,17.112,17.217
83,803.0,100.0,0.74,17.172,17.217
84,804.0,100.0,0.741,17.112,17.217
85,805.0,100.0,0.741,17.172,17.217
86,806.0,100.0,0.741,17.112,17.217
87,879.0,110.0,0.709,20.367,20.417
88,880.0,110.0,0.709,20.502,20.502
89,881.0,110.0,0.709,20.787,20.787
90,882.0,110.0,0.706,20.673,20.787
91,883.0,110.0,0.706,20.737,20.787
92,884.0,110.0,0.706,20.673,20.787
93,885.0,110.0,0.706,20.737,20.787
94,886.0,110.0,0.707,20.673,20.787
95,959.0,120.0,0.693,24.187,24.247
96,960.0,120.0,0.693,24.339,24.339
97,961.0,120.0,0.693,24.645,24.645
